,Show,EpId,ClipId,SEP28k-T,SEP28k-D,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords,filepath
226,HeStutters,1,186,test,test,0,1,2,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_186.wav
227,HeStutters,1,187,test,test,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_187.wav
228,HeStutters,1,188,test,test,3,0,0,0,1,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_188.wav
229,HeStutters,1,189,test,test,0,2,0,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_189.wav
230,HeStutters,1,190,test,test,0,0,0,0,2,3,SEP-28k_CLIP/HeStutters/1/HeStutters_1_190.wav
231,HeStutters,1,191,test,test,2,0,0,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_191.wav
232,HeStutters,1,192,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/1/HeStutters_1_192.wav
233,HeStutters,1,193,test,test,0,0,0,2,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_193.wav
234,HeStutters,1,194,test,test,2,0,1,3,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_194.wav
235,HeStutters,1,195,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/1/HeStutters_1_195.wav
236,HeStutters,1,196,test,test,1,1,0,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_196.wav
237,HeStutters,1,197,dev,train,0,1,1,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_197.wav
238,HeStutters,1,198,test,test,0,0,0,0,1,3,SEP-28k_CLIP/HeStutters/1/HeStutters_1_198.wav
239,HeStutters,1,199,test,test,0,0,0,0,2,3,SEP-28k_CLIP/HeStutters/1/HeStutters_1_199.wav
240,HeStutters,1,200,test,test,1,1,0,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_200.wav
241,HeStutters,1,201,test,test,0,2,1,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_201.wav
242,HeStutters,1,202,test,test,2,0,2,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_202.wav
243,HeStutters,1,203,dev,train,0,0,0,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_203.wav
244,HeStutters,1,204,test,test,2,0,1,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_204.wav
245,HeStutters,1,205,test,test,0,0,0,3,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_205.wav
246,HeStutters,1,206,test,test,0,2,0,0,1,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_206.wav
247,HeStutters,1,207,test,test,0,0,1,2,1,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_207.wav
248,HeStutters,1,208,test,test,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_208.wav
249,HeStutters,1,209,dev,train,0,2,3,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_209.wav
250,HeStutters,1,210,test,test,0,0,0,3,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_210.wav
251,HeStutters,1,211,test,test,3,0,1,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_211.wav
252,HeStutters,1,212,test,test,0,2,1,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_212.wav
253,HeStutters,1,213,test,test,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_213.wav
254,HeStutters,1,214,test,test,0,1,1,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_214.wav
255,HeStutters,1,215,dev,train,0,1,0,0,3,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_215.wav
256,HeStutters,1,216,dev,train,0,0,0,0,2,3,SEP-28k_CLIP/HeStutters/1/HeStutters_1_216.wav
257,HeStutters,1,217,test,test,1,2,0,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_217.wav
258,HeStutters,1,218,dev,train,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_218.wav
259,HeStutters,1,219,test,test,1,1,0,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_219.wav
260,HeStutters,1,220,test,test,0,0,0,2,1,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_220.wav
261,HeStutters,1,221,test,test,1,0,1,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_221.wav
262,HeStutters,1,222,dev,train,3,0,1,0,2,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_222.wav
263,HeStutters,1,223,test,test,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_223.wav
264,HeStutters,1,224,dev,train,0,0,1,1,2,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_224.wav
265,HeStutters,1,225,test,test,0,1,1,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_225.wav
266,HeStutters,1,226,dev,train,0,1,1,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_226.wav
267,HeStutters,1,227,dev,train,0,0,3,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_227.wav
268,HeStutters,1,228,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/1/HeStutters_1_228.wav
269,HeStutters,1,229,dev,train,1,1,2,1,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_229.wav
270,HeStutters,1,230,dev,train,1,1,0,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_230.wav
271,HeStutters,1,231,test,test,0,1,0,0,1,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_231.wav
272,HeStutters,1,232,test,test,0,1,1,0,3,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_232.wav
273,HeStutters,1,233,dev,train,1,0,0,0,3,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_233.wav
274,HeStutters,1,234,test,test,1,2,1,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_234.wav
275,HeStutters,1,235,test,test,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_235.wav
276,HeStutters,1,236,dev,train,0,0,3,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_236.wav
277,HeStutters,1,237,test,test,1,0,0,0,1,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_237.wav
278,HeStutters,1,238,test,test,1,0,0,2,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_238.wav
279,HeStutters,1,239,test,test,1,1,0,0,2,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_239.wav
280,HeStutters,1,240,test,test,0,1,0,0,2,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_240.wav
281,HeStutters,1,241,test,test,1,2,0,0,1,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_241.wav
282,HeStutters,1,242,test,test,1,0,1,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_242.wav
283,HeStutters,1,243,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/1/HeStutters_1_243.wav
284,HeStutters,1,244,test,test,3,0,0,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_244.wav
285,HeStutters,1,245,dev,train,1,1,1,0,1,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_245.wav
286,HeStutters,1,246,test,test,3,0,0,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_246.wav
287,HeStutters,1,247,dev,train,1,1,1,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_247.wav
288,HeStutters,1,248,test,test,1,2,0,0,1,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_248.wav
289,HeStutters,1,249,test,test,2,1,1,0,1,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_249.wav
290,HeStutters,1,250,test,test,1,0,2,1,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_250.wav
291,HeStutters,1,251,test,test,0,0,0,0,1,3,SEP-28k_CLIP/HeStutters/1/HeStutters_1_251.wav
292,HeStutters,1,252,test,test,0,1,2,1,3,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_252.wav
293,HeStutters,1,253,dev,train,1,1,2,1,1,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_253.wav
294,HeStutters,1,254,test,test,0,2,3,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_254.wav
295,HeStutters,1,255,dev,train,0,1,1,1,1,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_255.wav
296,HeStutters,1,256,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/1/HeStutters_1_256.wav
297,HeStutters,1,257,dev,train,0,1,2,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_257.wav
298,HeStutters,1,258,test,test,2,0,2,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_258.wav
299,HeStutters,1,259,test,test,0,0,1,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_259.wav
300,HeStutters,1,260,test,test,0,1,3,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_260.wav
301,HeStutters,1,261,test,test,0,1,0,0,2,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_261.wav
302,HeStutters,1,262,test,test,0,1,0,2,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_262.wav
303,HeStutters,1,263,test,test,2,3,0,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_263.wav
304,HeStutters,1,264,test,test,1,1,0,0,0,1,SEP-28k_CLIP/HeStutters/1/HeStutters_1_264.wav
305,HeStutters,1,265,test,test,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_265.wav
306,HeStutters,1,266,test,test,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_266.wav
307,HeStutters,1,267,test,test,1,1,2,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_267.wav
308,HeStutters,1,268,dev,train,1,2,1,0,0,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_268.wav
309,HeStutters,1,269,test,test,0,0,1,2,1,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_269.wav
310,HeStutters,1,270,dev,train,3,0,0,0,1,0,SEP-28k_CLIP/HeStutters/1/HeStutters_1_270.wav
311,HeStutters,1,271,test,test,0,0,1,1,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_271.wav
312,HeStutters,1,272,test,test,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/1/HeStutters_1_272.wav
313,HeStutters,2,0,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_0.wav
314,HeStutters,2,1,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_1.wav
315,HeStutters,2,2,test,test,0,2,0,0,2,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_2.wav
316,HeStutters,2,3,test,test,2,1,0,0,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_3.wav
317,HeStutters,2,4,test,test,2,1,0,0,1,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_4.wav
318,HeStutters,2,5,test,test,1,1,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_5.wav
319,HeStutters,2,6,test,test,1,0,0,0,2,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_6.wav
320,HeStutters,2,7,test,test,1,0,0,0,2,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_7.wav
321,HeStutters,2,8,test,test,3,0,0,0,3,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_8.wav
322,HeStutters,2,9,test,test,0,0,0,2,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_9.wav
323,HeStutters,2,10,test,test,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_10.wav
324,HeStutters,2,11,test,test,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_11.wav
325,HeStutters,2,12,test,test,0,1,2,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_12.wav
326,HeStutters,2,13,train,dev,3,2,2,0,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_13.wav
327,HeStutters,2,14,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_14.wav
328,HeStutters,2,15,train,dev,0,1,0,0,2,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_15.wav
329,HeStutters,2,16,train,dev,2,0,1,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_16.wav
330,HeStutters,2,17,train,dev,0,2,0,0,3,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_17.wav
331,HeStutters,2,18,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_18.wav
332,HeStutters,2,19,train,dev,1,0,0,0,3,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_19.wav
333,HeStutters,2,20,test,test,0,1,0,0,2,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_20.wav
334,HeStutters,2,21,train,dev,0,1,0,0,3,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_21.wav
335,HeStutters,2,22,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_22.wav
336,HeStutters,2,23,test,test,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_23.wav
337,HeStutters,2,24,test,test,0,0,0,2,1,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_24.wav
338,HeStutters,2,25,test,test,2,0,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_25.wav
339,HeStutters,2,26,test,test,0,1,0,0,2,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_26.wav
340,HeStutters,2,27,test,test,0,1,0,0,2,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_27.wav
341,HeStutters,2,28,test,test,0,0,0,0,2,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_28.wav
342,HeStutters,2,29,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_29.wav
343,HeStutters,2,30,test,test,0,2,0,0,3,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_30.wav
344,HeStutters,2,31,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_31.wav
345,HeStutters,2,32,test,test,0,0,0,0,1,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_32.wav
346,HeStutters,2,33,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_33.wav
347,HeStutters,2,34,train,dev,0,1,0,0,1,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_34.wav
348,HeStutters,2,35,test,test,0,2,2,0,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_35.wav
349,HeStutters,2,36,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_36.wav
350,HeStutters,2,37,train,dev,0,0,0,2,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_37.wav
351,HeStutters,2,38,train,dev,1,1,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_38.wav
352,HeStutters,2,39,test,test,1,0,0,3,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_39.wav
353,HeStutters,2,40,test,test,0,2,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_40.wav
354,HeStutters,2,41,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_41.wav
355,HeStutters,2,42,test,test,0,0,1,0,1,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_42.wav
356,HeStutters,2,43,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_43.wav
357,HeStutters,2,44,test,test,0,0,1,1,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_44.wav
358,HeStutters,2,45,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_45.wav
359,HeStutters,2,46,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_46.wav
360,HeStutters,2,47,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_47.wav
361,HeStutters,2,48,test,test,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_48.wav
362,HeStutters,2,49,test,test,0,1,1,0,1,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_49.wav
363,HeStutters,2,50,test,test,0,1,1,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_50.wav
364,HeStutters,2,51,test,test,0,0,2,0,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_51.wav
365,HeStutters,2,52,test,test,0,0,0,0,2,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_52.wav
366,HeStutters,2,53,train,dev,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_53.wav
367,HeStutters,2,54,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_54.wav
368,HeStutters,2,55,test,test,1,0,0,0,1,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_55.wav
369,HeStutters,2,56,test,test,0,0,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_56.wav
370,HeStutters,2,57,train,dev,1,3,0,0,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_57.wav
371,HeStutters,2,58,train,dev,1,0,0,0,1,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_58.wav
372,HeStutters,2,59,test,test,0,0,0,3,1,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_59.wav
373,HeStutters,2,60,test,test,3,0,0,0,3,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_60.wav
374,HeStutters,2,61,test,test,1,1,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_61.wav
375,HeStutters,2,62,test,test,2,0,0,0,3,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_62.wav
376,HeStutters,2,63,test,test,1,0,0,0,2,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_63.wav
377,HeStutters,2,64,test,test,1,1,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_64.wav
378,HeStutters,2,65,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_65.wav
379,HeStutters,2,66,test,test,2,0,0,0,3,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_66.wav
380,HeStutters,2,67,test,test,1,0,0,1,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_67.wav
381,HeStutters,2,68,test,test,1,1,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_68.wav
382,HeStutters,2,69,test,test,1,0,0,0,1,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_69.wav
383,HeStutters,2,70,test,test,2,0,0,1,3,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_70.wav
384,HeStutters,2,71,train,dev,2,1,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_71.wav
385,HeStutters,2,72,train,dev,2,1,2,0,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_72.wav
386,HeStutters,2,73,test,test,0,1,0,3,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_73.wav
387,HeStutters,2,74,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_74.wav
388,HeStutters,2,75,test,test,2,0,0,0,3,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_75.wav
389,HeStutters,2,76,test,test,2,1,0,0,3,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_76.wav
390,HeStutters,2,77,train,dev,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_77.wav
391,HeStutters,2,78,train,dev,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_78.wav
392,HeStutters,2,79,test,test,0,2,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_79.wav
393,HeStutters,2,80,test,test,1,0,0,0,3,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_80.wav
394,HeStutters,2,81,test,test,0,0,1,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_81.wav
395,HeStutters,2,82,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_82.wav
396,HeStutters,2,83,test,test,0,0,0,0,2,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_83.wav
397,HeStutters,2,84,test,test,1,0,0,0,1,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_84.wav
398,HeStutters,2,85,train,dev,2,2,0,0,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_85.wav
399,HeStutters,2,86,test,test,2,0,0,0,3,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_86.wav
400,HeStutters,2,87,test,test,3,0,0,0,3,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_87.wav
401,HeStutters,2,88,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_88.wav
402,HeStutters,2,89,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_89.wav
403,HeStutters,2,90,test,test,0,0,0,1,3,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_90.wav
404,HeStutters,2,91,test,test,0,1,3,0,1,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_91.wav
405,HeStutters,2,92,test,test,2,0,0,0,3,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_92.wav
406,HeStutters,2,93,test,test,1,0,0,0,3,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_93.wav
407,HeStutters,2,94,test,test,1,0,0,0,3,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_94.wav
408,HeStutters,2,95,test,test,1,1,1,0,2,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_95.wav
409,HeStutters,2,96,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_96.wav
410,HeStutters,2,97,train,dev,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_97.wav
411,HeStutters,2,98,test,test,1,1,1,0,3,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_98.wav
412,HeStutters,2,99,train,dev,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_99.wav
413,HeStutters,2,100,train,dev,0,0,1,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_100.wav
414,HeStutters,2,101,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_101.wav
415,HeStutters,2,102,test,test,1,2,0,0,3,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_102.wav
416,HeStutters,2,103,test,test,0,0,0,3,3,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_103.wav
417,HeStutters,2,104,test,test,3,0,0,0,3,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_104.wav
418,HeStutters,2,105,test,test,0,0,0,1,1,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_105.wav
419,HeStutters,2,106,test,test,1,0,0,0,3,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_106.wav
420,HeStutters,2,107,test,test,0,2,0,3,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_107.wav
421,HeStutters,2,108,test,test,3,0,0,0,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_108.wav
422,HeStutters,2,109,test,test,1,0,0,0,1,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_109.wav
423,HeStutters,2,110,test,test,0,1,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_110.wav
424,HeStutters,2,111,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_111.wav
425,HeStutters,2,112,test,test,2,0,0,0,3,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_112.wav
426,HeStutters,2,113,test,test,1,0,0,3,3,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_113.wav
427,HeStutters,2,114,test,test,0,0,0,0,3,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_114.wav
428,HeStutters,2,115,test,test,1,1,1,0,3,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_115.wav
429,HeStutters,2,116,test,test,0,1,0,3,2,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_116.wav
430,HeStutters,2,117,test,test,0,0,0,3,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_117.wav
431,HeStutters,2,118,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_118.wav
432,HeStutters,2,119,train,dev,1,1,1,0,2,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_119.wav
433,HeStutters,2,120,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_120.wav
434,HeStutters,2,121,test,test,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_121.wav
435,HeStutters,2,122,test,test,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_122.wav
436,HeStutters,2,123,test,test,2,0,0,0,0,1,SEP-28k_CLIP/HeStutters/2/HeStutters_2_123.wav
437,HeStutters,2,124,test,test,1,0,0,3,2,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_124.wav
438,HeStutters,2,125,train,dev,0,0,0,3,1,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_125.wav
439,HeStutters,2,126,train,dev,1,1,1,1,1,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_126.wav
440,HeStutters,2,127,test,test,0,0,0,0,2,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_127.wav
441,HeStutters,2,128,test,test,3,0,0,0,3,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_128.wav
442,HeStutters,2,129,test,test,1,0,0,3,3,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_129.wav
443,HeStutters,2,130,test,test,2,0,1,0,3,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_130.wav
444,HeStutters,2,131,test,test,0,0,0,0,3,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_131.wav
445,HeStutters,2,132,test,test,0,0,0,0,1,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_132.wav
446,HeStutters,2,133,test,test,0,0,0,0,3,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_133.wav
447,HeStutters,2,134,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_134.wav
448,HeStutters,2,135,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/HeStutters/2/HeStutters_2_135.wav
449,HeStutters,2,136,test,test,0,0,1,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_136.wav
450,HeStutters,2,137,test,test,1,0,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_137.wav
451,HeStutters,2,138,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/HeStutters/2/HeStutters_2_138.wav
452,HeStutters,2,139,train,dev,1,1,1,0,0,0,SEP-28k_CLIP/HeStutters/2/HeStutters_2_139.wav
