Clip,Block,Prolongation,SoundRep,WordRep,Interjection
M_0061_16y9m-1_fluent_003,0.004941515,0.0141598135,0.013236454,0.30772078,5.9396325e-06
M_0061_16y9m-1_fluent_004,0.0019143032,0.0028185947,0.00037700808,0.0070397253,0.00013046217
M_0061_16y9m-1_fluent_005,0.0014963284,0.18889998,0.0050722347,0.44986567,3.857467e-05
M_0061_16y9m-1_fluent_006,0.009800262,0.026601553,0.067235164,0.28940472,8.0052574e-05
M_0061_16y9m-1_fluent_007,0.022693839,0.0067126895,0.011807933,0.14345364,7.504362e-05
M_0061_16y9m-1_fluent_008,0.0001306727,0.07938631,0.00050958426,0.42059287,0.0001049455
M_0078_16y5m_1_dysfluent_000,0.008507292,0.2549532,0.084949344,0.0004942689,0.99683267
M_0078_16y5m_1_dysfluent_001,0.02674147,0.07404042,0.82409275,0.1420566,0.99939
M_0078_16y5m_1_dysfluent_002,0.010527317,0.0071661565,0.0099881,0.0017014424,0.99921477
M_0078_16y5m_1_dysfluent_003,0.042727727,0.9590137,0.37747312,0.0005840918,3.735892e-05
M_0078_16y5m_1_dysfluent_004,0.03193492,0.8607432,0.11272719,0.0012405077,4.869554e-05
M_0078_16y5m_1_dysfluent_005,0.12221855,0.0032866066,0.00013261914,0.00028985916,0.00011197541
M_0078_16y5m_1_dysfluent_006,0.017725853,0.006909097,0.001810572,0.00056880683,0.99507046
M_0078_16y5m_1_dysfluent_007,0.013486033,0.0038227183,0.0028432924,0.0004643662,0.9923409
M_0078_16y5m_1_dysfluent_008,0.004374103,0.14127645,0.98909855,0.0017788716,0.00088338717
M_0078_16y5m_1_dysfluent_009,0.030865984,0.004251073,0.0042553567,0.0019064759,0.9992824
M_0078_16y5m_1_dysfluent_010,0.14431457,0.003669014,0.0016322387,0.0024652868,0.99900997
M_0078_16y5m_1_dysfluent_011,0.9408112,0.15490414,0.009452478,7.232976e-05,0.0018220693
M_0078_16y5m_1_dysfluent_012,0.07513291,0.0015325748,0.003885268,0.00077839935,0.99063385
M_0078_16y5m_1_dysfluent_013,0.8538859,0.0033307562,0.00073923747,0.00039710844,0.0001461208
M_0078_16y5m_1_dysfluent_014,0.020497045,0.00813064,0.002202301,0.0052508027,0.9995333
M_0078_16y5m_1_dysfluent_015,0.05154153,0.90605444,0.0047268346,0.001124782,9.635733e-05
M_0078_16y5m_1_dysfluent_016,0.0015672238,0.013330025,0.0068087215,0.00012820597,4.5743047e-05
M_0078_16y5m_1_dysfluent_017,0.032261353,0.0027911698,0.0023032003,0.0011820581,0.99767035
M_0078_16y5m_1_dysfluent_018,0.012547426,0.025787428,0.0021392684,0.0010885784,0.99897003
M_0078_16y5m_1_dysfluent_019,0.016653487,0.01043746,0.0020005868,0.0018628432,0.9989053
M_0078_16y5m_1_dysfluent_020,0.0026444872,0.33529472,0.9785422,0.0049778935,0.00044149611
M_0078_16y5m_1_dysfluent_021,0.001529983,0.008203561,0.20105805,0.0030076199,0.00059069047
M_0078_16y5m_1_dysfluent_022,0.001529983,0.008203561,0.20105805,0.0030076199,0.00059069047
M_0078_16y5m_1_dysfluent_023,0.38746494,0.1420833,0.0020647154,1.6539401e-05,0.0037524109
M_0078_16y5m_1_dysfluent_024,0.00016829242,0.0054502334,0.0052798637,0.00025014643,0.0017615017
M_0078_16y5m_1_dysfluent_025,0.01514696,0.018757876,0.0037769023,0.0014269366,0.9994765
M_0078_16y5m_1_dysfluent_026,0.024312641,0.004032698,0.0053800927,0.002554516,0.99936956
M_0078_16y5m_1_dysfluent_027,0.015362411,0.01018603,0.004306921,0.0023146877,0.9994854
M_0078_16y5m_1_dysfluent_028,0.009349519,0.021577412,0.0016742073,0.0010159265,0.9988556
M_0078_16y5m_1_dysfluent_029,0.0002565787,0.0011238016,0.01734764,0.0011537541,0.013486789
M_0078_16y5m_1_dysfluent_030,0.0030617048,0.073976785,0.45163018,0.8556977,0.0041999877
M_0078_16y5m_1_dysfluent_031,0.0050304946,0.121462315,0.0026701258,0.0007535334,0.99831295
M_0078_16y5m_1_fluent_000,0.00028834023,0.15258999,0.42114785,0.016446957,0.0002584503
M_0078_16y5m_1_fluent_001,0.00086613867,0.029101405,0.0008514451,4.4140885e-05,0.0022089332
M_0078_16y5m_1_fluent_002,0.012015245,0.43971983,0.00026364872,4.7147918e-05,0.0013233942
M_0078_16y5m_1_fluent_003,0.0027571018,0.0010964636,0.0003908188,0.46728724,9.806171e-05
M_0078_16y5m_1_fluent_004,0.000931151,0.005227651,0.0002613637,0.0030159657,9.1235845e-05
M_0078_16y5m_1_fluent_005,0.007923816,0.8857971,0.00092469965,4.259471e-05,0.003622186
M_0078_16y5m_1_fluent_006,0.0759178,0.0012930157,0.00019989526,0.00046689657,0.0002331203
M_0078_16y5m_1_fluent_007,0.0015600356,0.004122014,0.00040130885,0.00077259826,7.100938e-05
M_0078_16y5m_1_fluent_008,0.0035994295,0.92616063,0.08485844,0.0024072095,0.00071148283
M_0078_16y5m_1_fluent_009,0.0010512938,0.62580657,0.0001416875,0.00044643047,0.0013574356
M_0078_16y5m_1_fluent_010,0.00033009044,0.0032683315,0.0028898998,0.0002692521,0.00046721692
M_0078_16y5m_1_fluent_011,0.00047046284,0.008705082,0.006828057,5.4958142e-05,0.0012053624
M_0078_16y5m_1_fluent_012,0.0012904794,0.0036559412,0.7661513,0.0003957038,0.07742355
M_0078_16y5m_1_fluent_013,0.0023350515,0.7003464,0.11461474,0.000110550645,0.00029155487
M_0078_16y5m_1_fluent_014,0.0008969846,0.046970464,0.0004872209,5.2293846e-05,0.0007887302
M_0078_16y5m_1_fluent_015,0.00015844678,0.59349626,0.003073391,0.004092205,0.0051419497
M_0078_16y5m_1_fluent_016,0.0005634613,0.0060419957,0.0035964567,0.0001707402,0.00018217055
M_0078_16y5m_1_fluent_017,0.00027842063,0.0035023533,0.0032467227,0.00028533125,0.000511654
M_0078_16y5m_1_fluent_018,0.010928109,0.011215456,0.0027689068,0.0016570234,0.9990922
M_0078_16y5m_1_fluent_019,0.00032321454,0.23198462,0.0008554493,0.00022292716,0.00027353773
M_0078_16y5m_1_fluent_020,0.07069828,0.002455267,0.00837134,0.013700654,0.99935883
M_0078_16y5m_1_fluent_021,0.029859733,0.23309866,0.9505007,0.0002442144,3.3238117e-05
M_0078_16y5m_1_fluent_022,0.0027468645,0.40072128,0.0010816457,8.7239474e-05,0.7969723
M_0078_16y5m_1_fluent_023,0.0002943596,0.0036962198,0.003196864,0.0002790797,0.00042467847
M_0078_16y5m_1_fluent_024,0.0003835568,0.15693778,0.00031111226,0.00032298136,0.0003783476
M_0078_16y5m_1_fluent_025,0.004758742,0.08930462,0.0004209143,6.6516164e-05,6.4622946e-05
M_0078_16y5m_1_fluent_026,0.0043442477,0.5609418,0.00040708427,4.941487e-05,0.0010144734
M_0078_16y5m_1_fluent_027,0.012862319,0.010369375,0.0020701922,0.0032426822,0.99922764
M_0078_16y5m_1_fluent_028,0.00038727323,0.006156813,0.0005412555,0.26850542,5.726372e-05
M_0078_16y5m_1_fluent_029,0.0002898473,0.003627201,0.0035365196,0.00027551857,0.00043967128
M_0078_16y5m_1_fluent_030,0.00020855274,0.01118374,0.018950516,0.00052577775,0.00018313035
M_0078_16y5m_1_fluent_031,0.0006258484,0.0026305353,0.0014804706,0.045865785,0.00039300442
M_0078_16y5m_1_fluent_032,0.008358998,0.030435082,0.002287921,3.361881e-05,0.0003743812
M_0078_16y5m_1_fluent_033,0.0010327509,0.0013982336,0.03800648,0.00013197513,0.0011752755
M_0078_16y5m_1_fluent_034,0.0003893863,0.004106687,0.01905557,0.0013455977,0.07182443
M_0078_16y5m_1_fluent_035,0.00037777852,0.018120559,0.0007285859,0.000111559115,0.0006285195
M_0078_16y5m_1_fluent_036,0.026396252,0.21549937,0.0014352717,0.00012069394,9.726919e-06
M_0078_16y5m_1_fluent_037,0.0004310986,0.027278857,0.6671166,0.006443195,0.00013324087
M_0078_16y5m_1_fluent_038,0.01680301,0.0009854181,0.00014125797,0.0005092502,0.001542197
M_0078_16y5m_1_fluent_039,0.0055591543,0.009291458,0.00081574754,0.99137735,8.3483465e-05
M_0078_16y5m_1_fluent_040,0.0025261801,0.057677016,0.00026099614,4.2267486e-05,0.01419779
M_0078_16y5m_1_fluent_041,0.0018501503,0.9446533,0.002227232,0.00015861353,0.001983215
M_0078_16y5m_1_fluent_042,0.0013875538,0.04212346,0.92238194,0.0007743823,0.0033452334
M_0078_16y5m_1_fluent_043,0.034829807,0.15028672,0.9640725,0.00021203914,0.00010125982
M_0078_16y5m_1_fluent_044,0.050204176,0.13970754,0.00014781705,6.263042e-05,0.00018011454
M_0078_16y5m_1_fluent_045,0.0009099889,0.03649911,0.00039015486,7.980349e-05,0.00041086774
M_0078_16y5m_1_fluent_046,0.00033318822,0.0039876713,0.0029585033,0.00027672615,0.00030423744
M_0078_16y5m_1_fluent_047,0.00051052816,0.0028085099,0.0045044245,0.00023120933,0.00052875123
M_0078_16y5m_1_fluent_048,0.00037280947,0.014799613,0.0020731643,0.000111819616,0.0006706914
M_0078_16y5m_1_fluent_049,0.0038613547,0.28084683,0.00029459933,2.6002e-05,0.001882927
M_0078_16y5m_1_fluent_050,0.0006648676,0.5580365,0.008964082,0.00033112074,0.00023056517
M_0078_16y5m_1_fluent_051,0.00030446638,0.0039353864,0.002763515,0.00028351307,0.00038165174
M_0078_16y5m_1_fluent_052,0.001610908,0.99070764,0.033734996,0.0012224237,0.0012558468
M_0078_16y5m_1_fluent_053,0.0011366999,0.0052750623,0.78126353,0.00051560276,0.021737307
M_0078_16y5m_1_fluent_054,0.00031051104,0.0033417537,0.0031620765,0.00027727493,0.00045493804
M_0078_16y5m_1_fluent_055,0.0022234186,0.0008278247,0.0015019178,0.016962595,7.710514e-05
M_0078_16y5m_1_fluent_056,0.0005185256,0.14576092,0.00078507705,0.00012974993,0.00028142647
M_0078_16y5m_1_fluent_057,0.00011844649,0.014144352,0.027660195,0.00049083773,0.032114
M_0078_16y5m_1_fluent_058,0.006398969,0.008698719,0.06618153,0.0066439477,0.99883825
M_0078_16y5m_1_fluent_059,0.01558852,0.09798286,0.0005102329,1.2742432e-05,0.0055925865
M_0078_16y5m_1_fluent_060,0.015769685,0.70250994,0.0002367621,3.644557e-05,0.025662966
M_0078_16y5m_1_fluent_061,0.00016524908,0.5061313,0.0060601984,0.0015950865,0.0010022633
M_0078_16y5m_1_fluent_062,0.00036943992,0.012933541,0.063251115,8.6708584e-05,0.00096466945
M_0078_16y5m_1_fluent_063,0.0004007423,0.020699432,0.0014329616,6.494283e-05,0.00090656703
M_0107_07y7m_1_dysfluent_000,0.000430292,0.2834172,0.004703097,0.06584844,0.5259227
M_0107_07y7m_1_dysfluent_001,0.016279867,0.17256819,0.65294063,0.5505819,0.085264064
M_0107_07y7m_1_dysfluent_002,0.003954425,0.13396744,0.20152327,0.8262238,6.0116003e-05
M_0107_07y7m_1_dysfluent_003,0.002367163,0.008987573,0.00548412,0.9983865,0.00026520676
M_0107_07y7m_1_dysfluent_004,0.0030911623,0.0065100593,0.005346987,0.9987539,0.00039426354
M_0107_07y7m_1_dysfluent_005,0.011981175,0.0035321147,0.002193954,0.99949527,0.005685753
M_0107_07y7m_1_dysfluent_006,0.2851623,0.0032730105,0.004929394,0.009181934,0.9995995
M_0107_07y7m_1_dysfluent_007,0.050890792,0.30447662,0.08842483,0.5857293,0.99276453
M_0107_07y7m_1_dysfluent_008,0.07828919,0.022098506,0.017955672,0.9984022,0.98002315
M_0107_07y7m_1_dysfluent_009,0.020706084,0.06204715,0.9965313,0.1679364,0.0052046357
M_0107_07y7m_1_dysfluent_010,0.006256197,0.077875756,0.9925322,0.22978358,0.0532844
M_0107_07y7m_1_dysfluent_011,0.013797472,0.81318957,0.0014733445,0.00038322038,0.85829544
M_0107_07y7m_1_dysfluent_012,0.0036494841,0.54884714,0.24311382,0.95929545,0.022112854
M_0107_07y7m_1_dysfluent_013,0.1732759,0.019327661,0.0013427153,0.0018898308,0.9994931
M_0107_07y7m_1_dysfluent_014,0.12177214,0.029014584,0.00093435484,0.0013186849,0.99930525
M_0107_07y7m_1_dysfluent_015,0.50815797,0.00937378,0.061230488,0.0011048212,0.42095104
M_0107_07y7m_1_dysfluent_016,0.00808908,0.140919,0.002220414,0.0013253726,0.9989435
M_0107_07y7m_1_dysfluent_017,0.036311384,0.65122056,0.9528962,0.0003104841,0.048535082
M_0107_07y7m_1_dysfluent_018,0.0043296926,0.36338687,0.8813723,0.13898377,0.5461438
M_0107_07y7m_1_dysfluent_019,0.012040567,0.024691178,0.96958935,0.0013301851,0.43354505
M_0107_07y7m_1_dysfluent_020,0.022461975,0.14322615,0.4699419,0.0013175884,0.96890086
M_0107_07y7m_1_dysfluent_021,0.0061724926,0.01121992,0.61321944,0.002144997,0.97931343
M_0107_07y7m_1_dysfluent_022,0.015095042,0.0067380923,0.00021112607,0.0038588464,0.002981519
M_0107_07y7m_1_dysfluent_023,0.011308576,0.033379655,0.027755417,0.0058688316,0.99212945
M_0107_07y7m_1_dysfluent_024,0.17684264,0.018983586,0.9764416,0.013375382,0.9231621
M_0107_07y7m_1_dysfluent_025,0.0021250227,0.0008941571,0.001819471,0.90697354,0.00019383724
M_0107_07y7m_1_dysfluent_026,0.0005880545,0.004799782,0.00071107515,0.9227964,0.0005215801
M_0107_07y7m_1_dysfluent_027,0.4166418,0.016807523,0.8656354,0.0004495513,0.00010006773
M_0107_07y7m_1_dysfluent_028,0.4166418,0.016807523,0.8656354,0.0004495513,0.00010006773
M_0107_07y7m_1_dysfluent_029,0.66963613,0.011697765,0.00032993968,0.0036517875,0.99628335
M_0107_07y7m_1_dysfluent_030,0.98966825,0.005247621,0.0005299248,0.001979048,0.5181721
M_0107_07y7m_1_dysfluent_031,0.9906837,0.009716548,0.00084761047,0.0016150698,0.0017670802
M_0107_07y7m_1_dysfluent_032,0.99611676,0.003163091,0.0012568292,0.0032587026,0.023154574
M_0107_07y7m_1_dysfluent_033,0.0077897185,0.6511246,0.00064357795,0.0003032994,0.0042874343
M_0107_07y7m_1_dysfluent_034,0.02369557,0.88051546,0.017188596,0.0002168794,0.00035049423
M_0107_07y7m_1_dysfluent_035,0.05988483,0.8973383,0.0058458694,0.0006225176,0.044681065
M_0107_07y7m_1_dysfluent_036,0.047653943,0.83502334,0.0032773535,0.007009727,0.8658738
M_0107_07y7m_1_dysfluent_037,0.005940202,0.00080019835,0.044836763,0.009509196,0.9908077
M_0107_07y7m_1_dysfluent_038,0.01596399,0.047226235,0.005955367,0.00035777333,0.9788552
M_0107_07y7m_1_dysfluent_039,0.15079685,0.11175441,0.00096952886,0.012333765,0.978836
M_0107_07y7m_1_dysfluent_040,0.010798163,0.3258692,0.00014324825,0.0017911548,0.9749137
M_0107_07y7m_1_dysfluent_041,0.0055314098,0.035943843,0.00056645065,0.9985852,0.22776861
M_0107_07y7m_1_dysfluent_042,0.0055314098,0.035943843,0.00056645065,0.9985852,0.22776861
M_0107_07y7m_1_dysfluent_043,0.004057239,0.05994686,0.00027815424,0.99555594,0.2749772
M_0107_07y7m_1_dysfluent_044,0.004057239,0.05994686,0.00027815424,0.99555594,0.2749772
M_0107_07y7m_1_dysfluent_045,0.00927464,0.9324737,0.7123831,0.0028348526,0.00095095014
M_0107_07y7m_1_dysfluent_046,0.76625985,0.49469614,0.00014180131,0.00047168758,0.018483594
M_0107_07y7m_1_dysfluent_047,0.73491424,0.22756696,0.00014160943,0.00018647897,0.38059902
M_0107_07y7m_1_dysfluent_048,0.12597117,0.16380961,0.00026093816,0.001851564,0.996274
M_0107_07y7m_1_dysfluent_049,0.05548494,0.059525967,0.0018633618,0.0005749714,0.99832994
M_0107_07y7m_1_dysfluent_050,0.002820151,0.42078313,0.00014374193,0.0012057981,0.00060729607
M_0107_07y7m_1_dysfluent_051,0.9759783,0.00066900166,0.002790408,0.002794616,0.22435509
M_0107_07y7m_1_dysfluent_052,0.00036234764,0.03478109,0.19528629,0.97010213,5.265579e-05
M_0107_07y7m_1_dysfluent_053,0.023980375,0.9167224,0.014289139,0.8711069,0.93952227
M_0107_07y7m_1_dysfluent_054,0.022828741,0.9483506,0.034499213,0.77724904,0.9202852
M_0107_07y7m_1_dysfluent_055,0.025517553,0.1393121,0.0020190505,0.9085093,0.99844825
M_0107_07y7m_1_dysfluent_056,0.034614377,0.23495986,0.00020576849,0.00018232921,0.92318326
M_0107_07y7m_1_dysfluent_057,0.025953436,0.9832133,0.0005415306,0.0006682102,0.06768796
M_0107_07y7m_1_dysfluent_058,0.015597934,0.039834984,0.44086847,0.71866745,7.3430797e-06
M_0107_07y7m_1_dysfluent_059,0.00018158648,0.05387958,0.23719613,0.00013530167,0.0042788847
M_0107_07y7m_1_dysfluent_060,0.98103756,0.0013586377,0.0005418143,0.053812824,0.013938883
M_0107_07y7m_1_dysfluent_061,0.94040245,0.0007756349,0.0021334449,0.0023563772,0.0024174592
M_0107_07y7m_1_dysfluent_062,0.0033689938,0.9532456,0.00063762045,0.00026507585,0.0076500433
M_0107_07y7m_1_dysfluent_063,0.00045100486,0.009725118,0.37878457,0.0048775305,0.0063564954
M_0107_07y7m_1_dysfluent_064,0.020753572,0.047200207,0.012298005,0.027856415,0.9987914
M_0107_07y7m_1_dysfluent_065,0.036225908,0.016024252,0.01713372,0.9888263,0.9536175
M_0107_07y7m_1_dysfluent_066,0.98959816,0.0054530073,0.00080348045,0.001423843,0.001432678
M_0107_07y7m_1_dysfluent_067,0.58289975,0.0020683312,0.00018055885,0.00010150992,0.008721259
M_0107_07y7m_1_dysfluent_068,0.026347607,0.93219435,0.74506295,0.00071258825,0.016408034
M_0107_07y7m_1_dysfluent_069,0.010725742,0.9146295,0.88565874,0.0025912924,0.0031549165
M_0107_07y7m_1_dysfluent_070,0.010725742,0.9146295,0.88565874,0.0025912924,0.0031549165
M_0107_07y7m_1_fluent_000,0.00022053758,0.36723402,0.0050964104,0.00031793132,0.00042291262
M_0107_07y7m_1_fluent_001,0.00024912966,0.003038059,0.005545508,0.00032678453,0.00056028686
M_0107_07y7m_1_fluent_002,0.0002498871,0.0031202873,0.007997855,0.00027990335,0.0006096247
M_0107_07y7m_1_fluent_003,0.00035450832,0.009013688,0.0021480997,0.00011558392,0.00051387644
M_0107_07y7m_1_fluent_004,0.00035345933,0.002205749,0.0071554985,0.00093801593,0.6184637
M_0107_07y7m_1_fluent_005,0.010465926,0.94421786,0.003604519,0.00051981054,0.8256309
M_0107_07y7m_1_fluent_006,0.95344746,0.015216185,0.0024487146,0.9096973,0.00028349605
M_0107_07y7m_1_fluent_007,0.00010876313,0.010380659,0.0018957829,0.00055045635,0.0007425687
M_0107_07y7m_1_fluent_008,0.00038328816,0.001947568,0.010038134,0.00019201264,0.0013760942
M_0107_07y7m_1_fluent_009,0.042676616,0.7147171,0.00067172805,0.00019839239,0.9785164
M_0107_07y7m_1_fluent_010,0.007236788,0.0009275273,0.0004486959,0.18909508,5.6277087e-05
M_0107_07y7m_1_fluent_011,0.00010477131,0.008399705,0.0023595407,0.00061166816,0.0007680133
M_0107_07y7m_1_fluent_012,0.0010488094,0.0034442784,0.00014870087,0.0026595031,0.00022531535
M_0107_07y7m_1_fluent_013,0.0004281005,0.005158135,0.0021244101,0.00020697192,0.00034006813
M_0107_07y7m_1_fluent_014,0.0005392524,0.0041198204,0.0011547238,0.00020672206,0.00042720282
M_0107_07y7m_1_fluent_015,0.0005024768,0.003614895,0.0011249535,0.0002998158,0.000335205
M_0107_07y7m_1_fluent_016,0.012482198,0.0011895496,0.001984076,0.001277879,0.011466915
M_0107_07y7m_1_fluent_017,0.004158605,0.5112934,0.17320326,0.0002557042,0.00013824999
M_0107_07y7m_1_fluent_018,0.3832916,0.6537031,0.00025297492,0.000628182,0.00014648226
M_0107_07y7m_1_fluent_019,0.00050163356,0.0032730433,0.0020007875,0.0001452825,0.0007319354
M_0107_07y7m_1_fluent_020,0.0002970545,0.008457823,0.012971357,0.0001347718,0.00027970248
M_0107_07y7m_1_fluent_021,0.00024571642,0.00327433,0.0019454659,0.37864974,0.37759086
M_0107_07y7m_1_fluent_022,0.0010803662,0.0016196658,0.0025572132,0.00016051244,0.00051021535
M_0107_07y7m_1_fluent_023,0.0034857707,0.37048405,0.94680583,0.0022939653,0.43866667
M_0121_11y1m_1_dysfluent_000,0.00023704645,0.7554781,0.0016765257,0.0020335799,0.281476
M_0121_11y1m_1_dysfluent_001,0.00030442863,0.92812675,0.0010886498,0.0026446143,0.06515297
M_0121_11y1m_1_dysfluent_002,0.00016735264,0.8929024,0.014055756,0.0064748107,0.013161956
M_0121_11y1m_1_dysfluent_003,0.0071919463,0.007586261,0.3523826,0.07083561,0.9952485
M_0121_11y1m_1_dysfluent_004,0.0071919463,0.007586261,0.3523826,0.07083561,0.9952485
M_0121_11y1m_1_dysfluent_005,0.080903575,0.02321366,0.25135258,0.99829584,0.00013778411
M_0121_11y1m_1_dysfluent_006,0.016957711,0.014145742,0.020706953,0.9989103,7.609333e-05
M_0121_11y1m_1_dysfluent_007,0.004899346,0.05491591,0.90671605,0.8563333,0.011378283
M_0121_11y1m_1_dysfluent_008,0.015276836,0.6611419,0.3169402,0.5552482,0.0008008659
M_0121_11y1m_1_dysfluent_009,0.0873332,0.9803027,0.6414893,0.00031274135,0.0019542908
M_0121_11y1m_1_dysfluent_010,0.0873332,0.9803027,0.6414893,0.00031274135,0.0019542908
M_0121_11y1m_1_dysfluent_011,0.0006058586,0.6423422,0.0058256052,0.015627086,4.4884782e-05
M_0121_11y1m_1_dysfluent_012,9.705597e-05,0.122946754,0.0014005711,0.0016617855,0.012031308
M_0121_11y1m_1_dysfluent_013,0.00017912564,0.67054737,0.007945387,0.00043677576,0.010333018
M_0121_11y1m_1_dysfluent_014,0.0071223928,0.40219903,0.98762506,0.00043055095,0.002662548
M_0121_11y1m_1_dysfluent_015,0.0071223928,0.40219903,0.98762506,0.00043055095,0.002662548
M_0121_11y1m_1_dysfluent_016,0.5162371,0.7311057,0.00036377902,0.0024237933,0.012834897
M_0121_11y1m_1_dysfluent_017,0.01188128,0.37410697,0.9641561,0.009804247,0.07839628
M_0121_11y1m_1_dysfluent_018,0.01188128,0.37410697,0.9641561,0.009804247,0.07839628
M_0121_11y1m_1_dysfluent_019,0.0030282799,0.012483567,0.031593613,0.000109073895,0.00058588776
M_0121_11y1m_1_dysfluent_020,0.0006371411,0.84116596,0.0029166166,0.00048789455,0.03345615
M_0121_11y1m_1_dysfluent_021,0.033736505,0.99014086,0.13273905,0.019489238,0.045613907
M_0121_11y1m_1_dysfluent_022,0.17250822,0.7841999,0.20853029,0.96396303,0.0119844945
M_0121_11y1m_1_dysfluent_023,0.17250822,0.7841999,0.20853029,0.96396303,0.0119844945
M_0121_11y1m_1_dysfluent_024,0.51374215,0.67591786,0.8686397,0.18261614,0.0019938261
M_0121_11y1m_1_dysfluent_025,0.82291406,0.5911066,0.0608077,4.1705054e-05,0.009400792
M_0121_11y1m_1_dysfluent_026,0.91452885,0.4196927,0.0354855,9.0298636e-05,0.0018356948
M_0121_11y1m_1_dysfluent_027,0.001925665,0.9861435,0.008947552,0.0019547746,0.0027347654
M_0121_11y1m_1_dysfluent_028,0.0013675138,0.978773,0.11302521,0.002988147,0.0014519257
M_0121_11y1m_1_dysfluent_029,0.029377274,0.8826,0.95767874,0.0002442484,0.0027011696
M_0121_11y1m_1_dysfluent_030,0.04158857,0.027975118,0.9987141,0.007522241,0.004900957
M_0121_11y1m_1_dysfluent_031,0.022155698,0.23364066,0.9871163,0.075906895,0.00013486257
M_0121_11y1m_1_dysfluent_032,0.022155698,0.23364066,0.9871163,0.075906895,0.00013486257
M_0121_11y1m_1_dysfluent_033,0.007971247,0.92591983,0.003601862,0.9321573,0.0013046502
M_0121_11y1m_1_dysfluent_034,0.0010730256,0.14023525,0.6294741,0.019086992,1.5815045e-05
M_0121_11y1m_1_dysfluent_035,0.0025931012,0.3401233,0.9055261,0.0075213728,2.0391712e-05
M_0121_11y1m_1_dysfluent_036,0.0068498543,0.9946636,0.15740703,0.0055348813,0.009895307
M_0121_11y1m_1_dysfluent_037,0.0043308544,0.06227228,0.0003070087,4.6859168e-05,0.0014678906
M_0121_11y1m_1_dysfluent_038,0.015255625,0.9495911,0.19277526,0.00021431317,0.00017478867
M_0121_11y1m_1_dysfluent_039,0.015255625,0.9495911,0.19277526,0.00021431317,0.00017478867
M_0121_11y1m_1_dysfluent_040,0.008463563,0.5585359,0.9314278,0.0011471824,1.7372367e-05
