,Show,EpId,ClipId,SEP28k-T,SEP28k-D,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords
491,HeStutters,2,178,test,test,0,0,0,3,3,1
492,HeStutters,2,179,test,test,3,0,0,0,3,0
493,HeStutters,2,180,test,test,0,0,0,0,1,3
494,HeStutters,2,181,train,dev,0,0,0,0,0,3
495,HeStutters,2,182,train,dev,0,0,0,0,0,3
496,HeStutters,2,183,test,test,1,0,0,0,1,2
497,HeStutters,2,184,test,test,0,0,0,3,0,0
498,HeStutters,2,185,test,test,2,0,2,0,0,1
499,HeStutters,2,186,train,dev,0,1,0,3,1,0
500,HeStutters,2,187,train,dev,2,1,1,1,0,0
501,HeStutters,2,188,train,dev,3,2,1,0,0,0
502,HeStutters,2,189,test,test,2,0,2,0,0,0
503,HeStutters,2,190,test,test,1,0,0,0,0,2
504,HeStutters,2,191,train,dev,0,1,0,0,0,2
505,HeStutters,2,192,test,test,0,0,0,3,3,1
506,HeStutters,2,193,test,test,2,1,0,0,3,0
507,HeStutters,2,194,test,test,1,0,0,0,3,2
508,HeStutters,2,195,test,test,1,0,0,2,0,0
509,HeStutters,2,196,test,test,0,0,0,0,3,3
510,HeStutters,2,197,test,test,2,0,0,3,0,0
511,HeStutters,2,198,test,test,0,0,0,0,3,3
512,HeStutters,2,199,test,test,0,1,0,0,1,2
513,HeStutters,2,200,test,test,0,0,0,0,0,3
514,HeStutters,2,201,test,test,1,0,0,0,0,2
515,HeStutters,2,202,test,test,0,0,0,0,1,3
516,HeStutters,2,203,train,dev,1,0,0,2,0,1
517,HeStutters,2,204,train,dev,0,1,0,0,0,2
518,HeStutters,2,205,train,dev,2,0,0,2,0,0
519,HeStutters,2,206,train,dev,1,1,0,0,1,2
520,HeStutters,2,207,test,test,1,0,0,0,3,2
521,HeStutters,2,208,test,test,0,2,0,0,1,1
522,HeStutters,2,209,test,test,0,0,0,0,0,3
523,HeStutters,2,210,test,test,0,0,0,0,2,3
524,HeStutters,2,211,test,test,0,1,0,0,2,2
525,HeStutters,2,212,test,test,0,0,2,1,0,0
526,HeStutters,2,213,test,test,0,0,0,0,0,3
527,HeStutters,2,214,train,dev,2,0,0,0,0,1
528,HeStutters,2,215,train,dev,0,0,0,0,3,3
529,HeStutters,3,0,train,dev,0,1,0,0,0,2
530,HeStutters,3,1,test,test,1,1,0,0,0,0
531,HeStutters,3,2,test,test,0,0,0,0,3,3
532,HeStutters,3,3,test,test,0,0,0,3,3,0
533,HeStutters,3,4,train,dev,0,0,0,0,1,3
534,HeStutters,3,5,test,test,0,0,0,3,1,0
535,HeStutters,3,6,test,test,1,0,0,1,2,0
536,HeStutters,3,7,test,test,0,0,0,0,0,3
537,HeStutters,3,8,test,test,0,0,1,1,0,0
538,HeStutters,3,9,train,dev,3,0,0,0,0,0
539,HeStutters,3,10,train,dev,2,1,0,0,0,0
540,HeStutters,3,11,test,test,0,1,0,0,1,2
541,HeStutters,3,12,test,test,0,0,0,0,1,3
542,HeStutters,3,13,test,test,0,0,0,0,1,3
543,HeStutters,3,14,test,test,0,0,0,0,0,3
544,HeStutters,3,15,test,test,1,1,0,0,2,1
545,HeStutters,3,16,train,dev,0,0,0,0,0,3
546,HeStutters,3,17,test,test,0,0,1,0,0,2
547,HeStutters,3,18,test,test,1,0,0,0,0,2
548,HeStutters,3,19,test,test,0,0,0,0,0,2
549,HeStutters,3,20,test,test,0,1,0,0,0,3
550,HeStutters,3,21,test,test,0,1,0,0,0,2
551,HeStutters,3,22,train,dev,0,1,0,0,2,2
552,HeStutters,3,23,test,test,0,1,0,2,0,1
553,HeStutters,3,24,test,test,0,0,0,1,0,2
554,HeStutters,3,25,test,test,0,0,0,0,0,3
555,HeStutters,3,26,test,test,0,0,0,0,0,2
556,HeStutters,3,27,test,test,0,1,0,0,0,3
557,HeStutters,3,28,train,dev,0,0,0,0,0,3
558,HeStutters,3,29,test,test,0,0,0,0,3,3
559,HeStutters,3,30,test,test,0,0,0,1,0,2
560,HeStutters,3,31,train,dev,0,1,0,0,0,2
561,HeStutters,3,32,train,dev,2,0,1,0,0,0
562,HeStutters,3,33,test,test,0,0,0,1,0,2
563,HeStutters,3,34,test,test,0,0,0,0,0,3
564,HeStutters,3,35,test,test,0,0,0,0,1,3
565,HeStutters,3,36,test,test,0,0,0,0,0,3
566,HeStutters,3,37,train,dev,0,0,1,1,3,1
567,HeStutters,3,38,train,dev,0,2,0,0,0,2
568,HeStutters,3,39,test,test,0,0,0,0,0,3
569,HeStutters,4,0,test,test,0,1,0,3,0,0
570,HeStutters,4,1,dev,train,0,0,0,3,1,0
571,HeStutters,4,2,dev,train,0,1,0,0,0,2
572,HeStutters,4,3,dev,train,1,1,0,0,0,2
573,HeStutters,4,4,test,test,0,0,0,3,0,0
574,HeStutters,4,5,dev,train,0,0,0,0,0,3
575,HeStutters,4,6,test,test,0,0,0,1,0,2
576,HeStutters,4,7,test,test,0,0,0,0,2,3
577,HeStutters,4,8,test,test,2,1,0,0,2,1
578,HeStutters,4,9,test,test,0,0,0,0,3,3
579,HeStutters,4,10,test,test,0,0,0,0,2,3
580,HeStutters,4,11,test,test,0,0,0,0,0,3
581,HeStutters,4,12,dev,train,1,0,0,0,0,2
582,HeStutters,4,13,dev,train,0,0,0,0,0,3
583,HeStutters,4,14,test,test,2,1,0,0,2,0
584,HeStutters,4,15,dev,train,0,0,0,0,0,3
585,HeStutters,4,16,test,test,1,1,0,0,3,2
586,HeStutters,4,17,test,test,1,0,0,0,0,2
587,HeStutters,4,18,test,test,2,1,0,0,2,0
588,HeStutters,4,19,dev,train,3,2,0,0,0,0
589,HeStutters,4,20,dev,train,0,1,0,0,0,2
590,HeStutters,4,21,dev,train,0,0,0,0,0,3
591,HeStutters,4,22,test,test,0,1,0,0,0,1
592,HeStutters,4,23,test,test,0,0,0,1,3,2
593,HeStutters,4,24,test,test,1,0,0,1,0,2
594,HeStutters,4,25,test,test,1,0,0,0,1,2
595,HeStutters,4,26,test,test,0,0,0,0,2,3
596,HeStutters,4,27,test,test,0,0,0,3,1,0
597,HeStutters,4,28,test,test,0,0,0,1,0,2
598,HeStutters,4,29,test,test,0,0,0,0,0,3
599,HeStutters,4,30,test,test,0,0,0,0,0,3
600,HeStutters,4,31,dev,train,0,0,0,0,0,3
601,HeStutters,4,32,dev,train,0,3,1,0,0,0
602,HeStutters,4,33,test,test,0,0,0,3,3,0
603,HeStutters,4,34,test,test,0,0,0,0,0,3
604,HeStutters,4,35,dev,train,0,1,0,0,0,2
605,HeStutters,4,36,dev,train,0,0,0,0,0,3
606,HeStutters,4,37,dev,train,0,0,0,3,0,0
607,HeStutters,4,38,test,test,0,0,0,0,2,3
608,HeStutters,4,39,dev,train,0,0,0,1,3,2
609,HeStutters,5,0,train,dev,0,1,0,0,0,2
610,HeStutters,5,1,test,test,0,0,3,0,0,0
611,HeStutters,5,2,test,test,1,1,0,0,3,3
612,HeStutters,5,3,train,dev,0,1,0,0,0,2
613,HeStutters,5,4,train,dev,1,2,0,0,3,1
614,HeStutters,5,5,train,dev,1,0,0,0,0,2
615,HeStutters,5,6,train,dev,1,1,1,0,0,0
616,HeStutters,5,7,train,dev,1,1,0,0,1,1
617,HeStutters,5,8,train,dev,2,0,0,0,0,1
618,HeStutters,5,9,test,test,1,0,0,0,3,2
619,HeStutters,5,10,test,test,1,0,0,0,0,2
620,HeStutters,5,11,test,test,0,1,0,1,0,1
621,HeStutters,5,12,test,test,0,0,0,0,0,3
622,HeStutters,5,13,test,test,0,1,3,0,1,0
623,HeStutters,5,14,test,test,0,2,1,0,0,1
624,HeStutters,5,15,test,test,3,1,1,0,0,0
625,HeStutters,5,16,train,dev,3,0,0,0,1,0
626,HeStutters,5,17,test,test,1,0,0,0,3,2
627,HeStutters,5,18,test,test,0,0,3,0,1,0
628,HeStutters,5,19,train,dev,0,0,2,0,0,1
629,HeStutters,5,20,test,test,0,1,0,0,3,2
630,HeStutters,5,21,test,test,1,1,0,0,2,1
631,HeStutters,5,22,test,test,1,1,0,0,2,1
632,HeStutters,5,23,test,test,2,0,0,0,3,1
633,HeStutters,5,24,test,test,0,1,0,0,1,2
634,HeStutters,5,25,test,test,0,1,0,1,1,1
635,HeStutters,5,26,test,test,1,0,2,0,0,0
636,HeStutters,5,27,train,dev,0,1,0,0,0,2
637,HeStutters,5,28,train,dev,1,2,1,0,1,0
638,HeStutters,5,29,test,test,0,0,0,0,2,3
639,HeStutters,5,30,test,test,1,0,0,0,0,2
640,HeStutters,5,31,test,test,0,1,3,0,1,0
641,HeStutters,5,32,test,test,0,1,2,0,0,1
642,HeStutters,5,33,test,test,1,2,0,0,0,0
643,HeStutters,5,34,test,test,1,2,3,0,0,0
644,HeStutters,5,35,train,dev,0,2,0,0,0,1
645,HeStutters,5,36,train,dev,1,0,1,0,0,1
646,HeStutters,5,37,test,test,0,1,2,0,2,0
647,HeStutters,5,38,train,dev,0,0,3,0,0,0
648,HeStutters,5,39,train,dev,0,2,3,0,0,0
649,HeStutters,5,40,train,dev,0,1,1,0,0,1
650,HeStutters,5,41,train,dev,1,1,0,0,0,1
651,HeStutters,5,42,train,dev,0,0,0,0,0,3
652,HeStutters,5,43,train,dev,0,0,0,0,0,3
653,HeStutters,5,44,train,dev,1,2,1,0,0,0
654,HeStutters,5,45,test,test,0,0,0,0,2,2
655,HeStutters,5,46,test,test,0,0,0,0,3,3
656,HeStutters,5,47,test,test,0,2,2,0,1,0
657,HeStutters,5,48,test,test,0,0,0,0,2,3
658,HeStutters,5,49,test,test,0,1,0,0,2,2
659,HeStutters,5,50,test,test,0,2,0,0,3,1
660,HeStutters,5,51,test,test,0,1,0,0,2,2
661,HeStutters,5,52,test,test,1,0,0,0,0,2
662,HeStutters,5,53,test,test,1,0,0,0,0,2
663,HeStutters,5,54,train,dev,0,1,3,0,0,0
664,HeStutters,5,55,test,test,1,2,1,1,0,0
665,HeStutters,5,56,train,dev,0,0,0,0,0,3
666,HeStutters,5,57,train,dev,0,0,0,0,0,3
667,HeStutters,5,58,test,test,1,0,0,0,2,2
668,HeStutters,5,59,test,test,0,2,1,1,0,0
669,HeStutters,5,60,train,dev,2,0,0,3,0,0
670,HeStutters,5,61,train,dev,0,1,3,0,1,0
671,HeStutters,5,62,train,dev,1,0,0,0,3,2
672,HeStutters,5,63,train,dev,0,2,0,0,0,1
673,HeStutters,5,64,train,dev,0,1,1,1,0,0
674,HeStutters,5,65,train,dev,0,0,0,3,0,0
675,HeStutters,5,66,test,test,1,1,0,0,3,1
676,HeStutters,5,67,test,test,0,0,0,0,0,3
677,HeStutters,5,68,test,test,1,0,0,0,0,2
678,HeStutters,5,69,test,test,0,0,3,0,1,0
679,HeStutters,5,70,test,test,0,1,0,0,1,2
680,HeStutters,5,71,test,test,0,2,0,2,1,0
681,HeStutters,5,72,test,test,0,0,0,0,0,3
682,HeStutters,5,73,test,test,0,1,0,0,0,2
683,HeStutters,5,74,test,test,0,1,0,3,2,0
684,HeStutters,5,75,train,dev,0,0,0,0,2,3
685,HeStutters,5,76,test,test,0,1,3,0,3,0
686,HeStutters,5,77,test,test,0,2,1,0,1,1
687,HeStutters,5,78,test,test,0,0,0,3,0,0
688,HeStutters,5,79,train,dev,1,0,0,0,0,2
689,HeStutters,5,80,test,test,1,1,3,0,0,0
690,HeStutters,5,81,train,dev,0,1,0,0,0,2
691,HeStutters,5,82,train,dev,0,0,0,3,0,0
692,HeStutters,5,83,train,dev,0,2,3,0,1,0
693,HeStutters,5,84,test,test,0,0,0,3,1,0
694,HeStutters,5,85,test,test,0,2,0,0,0,1
695,HeStutters,5,86,test,test,0,0,0,0,0,3
696,HeStutters,5,87,test,test,0,0,0,0,3,3
697,HeStutters,5,88,test,test,1,0,0,0,0,2
698,HeStutters,5,89,test,test,2,2,0,0,0,0
699,HeStutters,5,90,test,test,0,2,0,0,3,1
700,HeStutters,5,91,test,test,0,1,3,0,0,0
701,HeStutters,5,92,test,test,1,1,0,2,1,0
702,HeStutters,5,93,test,test,0,1,0,1,2,1
703,HeStutters,5,94,test,test,0,1,0,0,1,2
704,HeStutters,5,95,test,test,0,1,2,2,0,0
705,HeStutters,5,96,train,dev,0,0,1,0,0,2
706,HeStutters,5,97,test,test,3,1,1,0,0,0
707,HeStutters,5,98,test,test,0,1,0,0,0,2
708,HeStutters,5,99,test,test,2,2,2,1,1,0
709,HeStutters,5,100,test,test,0,2,0,0,0,1
710,HeStutters,5,101,test,test,1,0,2,0,1,1
711,HeStutters,5,102,test,test,1,2,0,0,0,1
712,HeStutters,5,103,test,test,0,2,2,0,1,1
713,HeStutters,5,104,test,test,1,0,0,0,0,2
714,HeStutters,5,105,test,test,2,0,0,2,3,0
715,HeStutters,5,106,test,test,1,1,0,0,3,1
716,HeStutters,5,107,test,test,1,1,0,0,0,1
717,HeStutters,5,108,test,test,0,0,0,0,2,3
718,HeStutters,5,109,test,test,1,0,0,0,3,2
719,HeStutters,5,110,test,test,2,0,0,0,3,1
720,HeStutters,5,111,train,dev,0,1,0,3,2,0
721,HeStutters,5,112,test,test,0,0,0,0,0,3
722,HeStutters,5,113,test,test,0,1,0,0,0,2
723,HeStutters,5,114,test,test,2,0,0,0,0,1
724,HeStutters,5,115,test,test,2,0,1,0,2,1
725,HeStutters,5,116,test,test,0,0,0,0,0,3
726,HeStutters,5,117,train,dev,0,1,0,3,0,0
727,HeStutters,5,118,test,test,1,1,0,1,0,1
728,HeStutters,5,119,test,test,0,0,0,0,2,3
729,HeStutters,5,120,test,test,0,0,0,0,0,3
730,HeStutters,5,121,test,test,3,2,1,0,1,0
731,HeStutters,5,122,train,dev,0,0,0,3,0,0
732,HeStutters,5,123,test,test,0,3,1,0,3,0
733,HeStutters,5,124,test,test,0,2,1,0,1,1
734,HeStutters,5,125,train,dev,0,1,0,1,0,2
735,HeStutters,5,126,train,dev,0,1,0,0,1,2
736,HeStutters,5,127,train,dev,0,0,3,0,0,0
737,HeStutters,5,128,test,test,0,0,0,0,3,3
738,HeStutters,5,129,train,dev,2,0,0,0,0,1
739,HeStutters,5,130,test,test,1,2,1,0,0,0
740,HeStutters,5,131,test,test,1,0,0,0,3,2
741,HeStutters,5,132,test,test,0,1,2,1,1,0
742,HeStutters,5,133,test,test,2,0,0,0,3,1
743,HeStutters,5,134,test,test,0,0,2,1,0,0
744,HeStutters,5,135,train,dev,1,0,0,1,0,1
745,HeStutters,5,136,train,dev,2,2,0,0,0,0
746,HeStutters,5,137,train,dev,0,0,1,2,0,0
747,HeStutters,5,138,test,test,1,0,2,0,2,1
748,HeStutters,5,139,train,dev,0,1,1,3,2,0
749,HeStutters,5,140,train,dev,0,2,0,0,0,1
750,HeStutters,5,141,test,test,0,0,1,1,2,2
751,HeStutters,5,142,test,test,0,2,1,0,0,0
752,HeStutters,5,143,test,test,1,1,0,0,0,1
753,HeStutters,5,144,test,test,1,1,1,0,2,1
754,HeStutters,5,145,test,test,0,1,0,0,2,2
755,HeStutters,5,146,test,test,0,2,1,0,1,1
756,HeStutters,5,147,test,test,0,2,0,0,0,1
757,HeStutters,5,148,test,test,2,0,0,0,1,1
758,HeStutters,5,149,test,test,2,1,0,0,3,0
759,HeStutters,5,150,test,test,0,3,2,0,0,0
760,HeStutters,5,151,train,dev,0,1,0,3,1,0
761,HeStutters,5,152,train,dev,1,0,0,0,2,2
762,HeStutters,5,153,train,dev,1,0,0,0,3,2
763,HeStutters,5,154,train,dev,0,2,0,0,1,1
764,HeStutters,5,155,test,test,0,1,0,2,3,0
765,HeStutters,5,156,train,dev,0,0,0,0,0,2
766,HeStutters,5,157,train,dev,0,0,2,0,0,1
767,HeStutters,5,158,test,test,2,0,0,0,1,1
768,HeStutters,5,159,train,dev,0,1,0,0,0,2
769,HeStutters,5,160,train,dev,2,1,1,0,0,1
770,HeStutters,5,161,test,test,0,1,0,0,0,2
771,HeStutters,5,162,test,test,0,0,0,0,1,3
772,HeStutters,5,163,test,test,0,0,2,1,1,0
773,HeStutters,5,164,test,test,2,1,1,0,2,0
774,HeStutters,5,165,test,test,1,1,0,0,3,1
775,HeStutters,5,166,test,test,0,0,0,0,3,3
776,HeStutters,5,167,test,test,0,0,1,1,0,1
777,HeStutters,5,168,test,test,0,1,2,0,2,0
778,HeStutters,5,169,test,test,0,2,1,0,2,1
779,HeStutters,5,170,test,test,1,0,3,0,2,0
780,HeStutters,5,171,test,test,0,1,2,0,0,0
781,HeStutters,5,172,test,test,0,2,0,0,1,1
782,HeStutters,5,173,train,dev,0,0,3,0,0,0
783,HeStutters,5,174,train,dev,1,0,1,0,0,1
784,HeStutters,5,175,train,dev,0,0,0,0,0,3
785,HeStutters,5,176,test,test,3,1,0,0,0,0
786,HeStutters,5,177,test,test,0,0,0,0,0,3
787,HeStutters,5,178,test,test,0,0,0,0,0,3
788,HeStutters,5,179,test,test,1,0,0,1,1,1
789,HeStutters,5,180,test,test,1,0,0,0,2,2
790,HeStutters,5,181,test,test,0,3,1,0,0,0
791,HeStutters,5,182,train,dev,1,1,2,1,0,0
792,HeStutters,5,183,test,test,1,0,0,0,1,2
793,HeStutters,5,184,test,test,3,0,0,1,3,0
794,HeStutters,5,185,test,test,2,0,0,2,0,0
795,HeStutters,5,186,test,test,0,0,0,0,2,3
796,HeStutters,5,187,test,test,1,0,0,0,2,2
797,HeStutters,5,188,test,test,3,0,0,0,0,0
798,HeStutters,5,189,test,test,0,0,3,0,0,0
799,HeStutters,5,190,test,test,0,2,0,2,0,0
800,HeStutters,5,191,test,test,0,1,0,0,0,2
801,HeStutters,5,192,train,dev,1,1,0,0,3,2
802,HeStutters,5,193,train,dev,0,1,0,0,0,2
803,HeStutters,5,194,test,test,0,0,0,0,0,3
804,HeStutters,5,195,test,test,0,1,2,0,0,0
805,HeStutters,5,196,test,test,0,1,2,0,0,0
806,HeStutters,5,197,train,dev,0,1,3,0,0,0
807,HeStutters,5,198,train,dev,3,1,1,1,0,0
808,HeStutters,6,0,test,test,0,0,0,0,0,3
809,HeStutters,6,1,test,test,2,0,0,0,0,1
810,HeStutters,6,2,test,test,2,1,0,0,2,0
811,HeStutters,6,3,test,test,1,0,0,0,0,2
812,HeStutters,6,4,test,test,0,0,0,0,1,3
813,HeStutters,6,5,test,test,0,0,0,1,0,2
814,HeStutters,6,6,test,test,2,0,0,0,1,1
815,HeStutters,6,7,test,test,0,0,0,0,3,3
816,HeStutters,6,8,test,test,1,1,0,0,0,2
817,HeStutters,6,9,test,test,0,0,0,3,0,0
818,HeStutters,6,10,test,test,0,2,0,0,0,1
819,HeStutters,6,11,dev,train,1,0,0,0,3,2
820,HeStutters,6,12,dev,train,0,0,0,0,0,3
821,HeStutters,6,13,dev,train,0,3,2,0,0,0
822,HeStutters,6,14,dev,train,1,1,1,0,0,1
823,HeStutters,6,15,dev,train,0,0,1,0,0,2
824,HeStutters,6,16,test,test,0,0,0,0,0,3
825,HeStutters,6,17,test,test,0,0,0,0,1,3
826,HeStutters,6,18,dev,train,0,2,0,0,0,2
827,HeStutters,6,19,test,test,0,0,0,0,0,3
828,HeStutters,6,20,dev,train,0,0,0,0,0,3
829,HeStutters,6,21,test,test,1,0,0,1,0,2
830,HeStutters,6,22,test,test,0,0,0,2,3,1
831,HeStutters,6,23,test,test,0,0,0,0,0,3
832,HeStutters,6,24,test,test,0,0,0,0,0,3
833,HeStutters,6,25,test,test,0,0,0,2,0,1
834,HeStutters,6,26,test,test,1,0,0,0,0,2
835,HeStutters,6,27,test,test,1,0,0,0,0,2
836,HeStutters,6,28,test,test,0,0,0,0,0,3
837,HeStutters,6,29,test,test,0,0,0,3,1,0
838,HeStutters,6,30,dev,train,0,0,0,0,0,3
839,HeStutters,6,31,dev,train,1,0,0,0,1,2
840,HeStutters,6,32,dev,train,0,0,0,0,1,3
841,HeStutters,6,33,dev,train,1,2,0,0,0,0
842,HeStutters,6,34,dev,train,1,0,0,0,0,2
843,HeStutters,6,35,dev,train,0,0,0,0,0,3
844,HeStutters,6,36,test,test,0,1,0,3,1,0
845,HeStutters,6,37,test,test,0,0,0,0,0,3
846,HeStutters,6,38,test,test,2,0,0,0,3,2
847,HeStutters,6,39,dev,train,0,2,0,3,0,0
848,HeStutters,6,40,test,test,0,0,0,0,0,3
849,HeStutters,6,41,test,test,2,0,0,3,0,0
850,HeStutters,6,42,test,test,0,0,2,2,0,0
851,HeStutters,6,43,dev,train,1,0,0,0,0,2
852,HeStutters,6,44,test,test,2,1,0,0,0,1
853,HeStutters,6,45,test,test,2,0,0,1,0,0
854,HeStutters,6,46,test,test,1,0,0,0,0,2
855,HeStutters,6,47,test,test,0,1,2,0,2,0
856,HeStutters,6,48,test,test,0,0,0,3,0,0
857,HeStutters,6,49,test,test,0,0,1,0,0,2
858,HeStutters,6,50,test,test,1,0,0,0,3,2
859,HeStutters,6,51,test,test,0,1,2,0,0,0
860,HeStutters,6,52,test,test,1,0,0,0,2,2
861,HeStutters,6,53,test,test,0,0,0,0,0,3
862,HeStutters,6,54,test,test,0,1,1,0,0,1
863,HeStutters,6,55,test,test,1,0,0,0,0,2
864,HeStutters,6,56,test,test,0,0,0,1,3,2
865,HeStutters,6,57,test,test,0,2,0,0,0,1
866,HeStutters,6,58,test,test,2,0,0,0,3,1
867,HeStutters,6,59,test,test,1,2,0,0,1,0
868,HeStutters,6,60,test,test,0,1,0,1,0,2
869,HeStutters,6,61,dev,train,0,0,0,0,0,3
870,HeStutters,6,62,test,test,0,1,0,2,0,1
871,HeStutters,6,63,dev,train,1,1,1,0,0,0
872,HeStutters,6,64,test,test,0,1,0,0,0,2
873,HeStutters,6,65,test,test,2,2,0,0,0,0
874,HeStutters,6,66,test,test,2,0,0,0,0,1
875,HeStutters,6,67,test,test,1,0,1,0,3,1
876,HeStutters,6,68,test,test,0,1,1,0,1,1
877,HeStutters,6,69,test,test,0,0,0,0,0,3
878,HeStutters,6,70,test,test,3,0,0,2,0,0
879,HeStutters,6,71,dev,train,1,1,0,0,0,2
880,HeStutters,6,72,dev,train,0,0,0,0,0,3
881,HeStutters,6,73,test,test,1,0,1,2,0,0
882,HeStutters,6,74,test,test,0,0,0,0,3,3
883,HeStutters,6,75,test,test,3,0,0,0,0,0
884,HeStutters,6,76,test,test,0,0,1,1,0,1
885,HeStutters,6,77,test,test,0,0,0,0,3,3
886,HeStutters,6,78,test,test,0,0,0,0,0,3
887,HeStutters,6,79,test,test,3,0,0,0,0,0
888,HeStutters,6,80,test,test,1,1,0,0,0,1
889,HeStutters,6,81,test,test,1,2,0,0,1,0
890,HeStutters,6,82,test,test,3,0,0,0,0,0
891,HeStutters,6,83,test,test,2,0,0,0,0,1
892,HeStutters,6,84,test,test,0,0,1,0,0,2
893,HeStutters,6,85,test,test,0,2,1,2,0,0
894,HeStutters,6,86,dev,train,3,1,0,0,0,0
895,HeStutters,6,87,test,test,0,1,0,0,0,3
896,HeStutters,6,88,test,test,2,0,0,0,3,1
897,HeStutters,6,89,test,test,1,0,0,0,3,2
898,HeStutters,6,90,test,test,0,2,0,0,3,1
899,HeStutters,6,91,test,test,0,1,1,0,0,2
900,HeStutters,6,92,test,test,0,1,0,0,2,2
901,HeStutters,6,93,test,test,1,0,0,3,0,0
902,HeStutters,6,94,test,test,0,1,3,0,3,0
903,HeStutters,6,95,test,test,0,1,0,3,0,0
904,HeStutters,6,96,test,test,1,0,0,0,3,2
905,HeStutters,6,97,test,test,3,0,0,0,3,1
906,HeStutters,6,98,test,test,0,0,0,3,1,0
907,HeStutters,6,99,test,test,0,1,0,0,2,2
908,HeStutters,6,100,test,test,0,0,2,0,0,1
909,HeStutters,6,101,test,test,0,1,1,0,0,1
910,HeStutters,6,102,test,test,0,0,0,0,2,3
911,HeStutters,6,103,test,test,1,2,0,1,0,1
912,HeStutters,6,104,dev,train,0,0,0,0,0,3
913,HeStutters,6,105,dev,train,0,0,0,0,0,3
914,HeStutters,6,106,dev,train,0,1,0,0,0,3
915,HeStutters,6,107,test,test,2,0,0,0,3,1
916,HeStutters,6,108,test,test,0,0,0,2,0,1
917,HeStutters,6,109,test,test,2,0,0,0,3,1
918,HeStutters,6,110,test,test,0,0,0,2,1,1
919,HeStutters,6,111,test,test,1,0,0,0,1,2
920,HeStutters,6,112,test,test,0,1,0,2,0,0
921,HeStutters,6,113,dev,train,0,0,0,0,0,3
922,HeStutters,6,114,test,test,0,0,1,2,3,0
923,HeStutters,6,115,test,test,0,0,0,0,3,3
924,HeStutters,6,116,test,test,0,1,1,2,0,0
925,HeStutters,6,117,test,test,0,1,3,0,0,0
926,HeStutters,6,118,test,test,0,1,2,0,0,0
927,HeStutters,6,119,test,test,0,1,0,0,0,2
928,HeStutters,6,120,test,test,0,0,0,0,0,3
929,HeStutters,6,121,test,test,0,0,0,2,3,1
930,HeStutters,6,122,dev,train,0,0,0,0,0,3
931,HeStutters,6,123,test,test,3,0,0,0,3,0
932,HeStutters,6,124,test,test,0,0,0,0,0,3
933,HeStutters,6,125,test,test,0,0,0,0,3,3
934,HeStutters,6,126,test,test,0,0,0,0,0,3
935,HeStutters,6,127,test,test,2,0,0,0,0,1
936,HeStutters,6,128,dev,train,1,0,0,0,0,2
937,HeStutters,6,129,dev,train,1,0,0,0,0,2
938,HeStutters,6,130,dev,train,0,0,0,0,0,3
939,HeStutters,6,131,test,test,1,1,2,0,2,0
940,HeStutters,6,132,test,test,0,1,1,0,0,1
941,HeStutters,6,133,test,test,1,0,0,0,0,2
942,HeStutters,6,134,test,test,0,0,0,0,2,3
943,HeStutters,6,135,test,test,0,0,0,0,0,3
944,HeStutters,6,136,test,test,0,1,1,0,0,1
945,HeStutters,6,137,test,test,0,2,1,0,0,1
946,HeStutters,6,138,test,test,1,1,0,0,0,1
947,HeStutters,6,139,test,test,0,1,0,0,0,2
948,HeStutters,6,140,test,test,0,0,0,0,0,3
949,HeStutters,6,141,test,test,0,0,0,0,0,3
950,HeStutters,6,142,test,test,2,0,0,0,3,1
951,HeStutters,6,143,test,test,0,0,0,0,0,3
952,HeStutters,6,144,test,test,0,0,1,0,0,2
953,HeStutters,6,145,test,test,1,0,0,0,3,2
954,HeStutters,6,146,test,test,0,0,0,0,3,3
955,HeStutters,6,147,test,test,0,0,0,1,0,2
956,HeStutters,6,148,test,test,1,0,0,0,2,2
957,HeStutters,6,149,test,test,0,0,0,0,0,3
958,HeStutters,6,150,test,test,0,0,0,0,0,3
959,HeStutters,6,151,dev,train,1,1,0,0,0,1
960,HeStutters,6,152,dev,train,0,1,0,0,0,2
961,HeStutters,6,153,test,test,3,1,1,0,3,0
962,HeStutters,6,154,test,test,2,0,0,0,3,1
963,HeStutters,6,155,test,test,0,0,0,0,0,3
964,HeStutters,6,156,test,test,0,0,0,0,3,3
965,HeStutters,6,157,test,test,1,0,0,0,0,2
966,HeStutters,6,158,test,test,1,2,0,0,0,1
967,HeStutters,6,159,test,test,0,0,0,0,0,3
968,HeStutters,6,160,test,test,0,0,0,3,1,0
969,HeStutters,6,161,dev,train,0,0,0,3,0,0
970,HeStutters,6,162,test,test,0,1,0,0,3,2
971,HeStutters,6,163,dev,train,0,0,0,0,0,3
972,HeStutters,6,164,test,test,0,0,0,0,0,3
973,HeStutters,6,165,test,test,0,0,3,0,1,0
974,HeStutters,6,166,test,test,1,0,1,0,0,0
975,HeStutters,6,167,test,test,0,0,0,0,3,3
976,HeStutters,6,168,test,test,0,0,3,0,0,0
977,HeStutters,6,169,test,test,3,0,0,1,0,0
978,HeStutters,6,170,test,test,0,1,1,0,0,2
979,HeStutters,6,171,test,test,3,0,1,0,0,0
980,HeStutters,6,172,test,test,0,1,0,0,0,2
981,HeStutters,6,173,test,test,0,1,0,2,0,0
982,HeStutters,6,174,dev,train,1,2,0,0,0,1
