Show,EpId,ClipId,Start,Stop,is_probably_host,speaker,clip_silhouette_score,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,target_label,audio_path,EpId_clean,ClipId_clean
StutteringIsCool,46,126,19701600,19749600,True,Daniele Rossi,0.5769712328910828,,train,test,test,0,0,0,0,0,0,0,3,3,2,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/46/StutteringIsCool_46_126.wav,46,126
WomenWhoStutter,42,202,16553120,16601120,False,WomenWhoStutter_42_1,0.1944188326597213,train,test,train,dev,0,0,0,3,0,0,0,1,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/42/WomenWhoStutter_42_202.wav,42,202
WomenWhoStutter,61,18,2029440,2077440,False,WomenWhoStutter_61_0,0.4889557659626007,train,dev,dev,train,0,0,1,0,3,0,0,3,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_18.wav,61,18
WomenWhoStutter,60,14,9941120,9989120,False,WomenWhoStutter_60_0,0.7129241824150085,train,dev,dev,train,0,0,0,0,0,3,0,3,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/60/WomenWhoStutter_60_14.wav,60,14
WomenWhoStutter,81,35,9782560,9830560,True,Pamela Mertz,0.4424953460693359,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/81/WomenWhoStutter_81_35.wav,81,35
StutterTalk,8,79,9616960,9664960,True,Reuben Schuff,0.6673858761787415,train,test,train,dev,0,0,0,0,1,1,0,3,1,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/8/StutterTalk_8_79.wav,8,79
WomenWhoStutter,74,3,29026080,29074080,True,Pamela Mertz,0.4917239844799042,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/74/WomenWhoStutter_74_3.wav,74,3
HeStutters,2,104,10928000,10976000,True,Pamela Mertz,0.3975013494491577,,train,test,test,0,0,3,0,0,0,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/HeStutters/2/HeStutters_2_104.wav,2,104
WomenWhoStutter,109,2,33036320,33084320,True,Pamela Mertz,0.342294305562973,,train,test,test,0,0,0,2,0,1,0,3,0,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/109/WomenWhoStutter_109_2.wav,109,2
WomenWhoStutter,88,103,3743360,3791360,False,WomenWhoStutter_88_1,0.3540199100971222,train,dev,dev,train,0,0,1,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/88/WomenWhoStutter_88_103.wav,88,103
WomenWhoStutter,100,27,29544960,29592960,True,Pamela Mertz,0.4994057118892669,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/WomenWhoStutter/100/WomenWhoStutter_100_27.wav,100,27
HeStutters,22,76,15697440,15745440,True,Pamela Mertz,0.3436908423900604,,train,test,test,0,0,0,0,3,2,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/HeStutters/22/HeStutters_22_76.wav,22,76
HeStutters,2,116,13470720,13518720,True,Pamela Mertz,0.3493831157684326,,train,test,test,0,1,0,1,0,3,1,2,0,0,0,0,WordRep,../SEP-28k_CLIP/HeStutters/2/HeStutters_2_116.wav,2,116
HeStutters,6,79,37234240,37282240,True,Pamela Mertz,0.4968519508838653,,train,test,test,0,1,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/HeStutters/6/HeStutters_6_79.wav,6,79
WomenWhoStutter,83,10,6100160,6148160,True,Pamela Mertz,0.6890252828598022,,train,test,test,0,0,0,0,0,3,0,3,1,1,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/83/WomenWhoStutter_83_10.wav,83,10
WomenWhoStutter,15,21,3337280,3385280,True,Pamela Mertz,0.5016074776649475,,train,test,test,0,0,1,1,3,2,0,3,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/15/WomenWhoStutter_15_21.wav,15,21
StutterTalk,63,84,25220640,25268640,True,Chaya Goldstein,0.5001122355461121,train,dev,dev,train,0,0,3,1,0,1,0,3,0,0,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_84.wav,63,84
HeStutters,8,65,13150080,13198080,True,Pamela Mertz,0.0513127595186233,,train,test,test,0,0,1,0,0,0,1,3,2,1,0,0,Interjection,../SEP-28k_CLIP/HeStutters/8/HeStutters_8_65.wav,8,65
WomenWhoStutter,58,6,7793440,7841440,True,Pamela Mertz,0.391303688287735,,train,test,test,0,0,3,2,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/WomenWhoStutter/58/WomenWhoStutter_58_6.wav,58,6
WomenWhoStutter,94,16,14262560,14310560,True,Pamela Mertz,0.6212854385375977,,train,test,test,0,0,0,0,1,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/94/WomenWhoStutter_94_16.wav,94,16
StrongVoices,8,27,45151680,45199680,False,StrongVoices_8_2,0.1350720226764679,train,test,train,dev,0,0,3,0,0,0,1,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/StrongVoices/8/StrongVoices_8_27.wav,8,27
StutterTalk,35,12,13476800,13524800,True,Peter Reitzes,0.5762789249420166,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/StutterTalk/35/StutterTalk_35_12.wav,35,12
WomenWhoStutter,105,33,29765120,29813120,True,Pamela Mertz,0.1598906964063644,,train,test,test,0,0,1,1,3,2,0,1,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/105/WomenWhoStutter_105_33.wav,105,33
WomenWhoStutter,61,4,35571840,35619840,True,Pamela Mertz,0.3632055521011352,,train,test,test,0,0,1,0,0,3,0,0,0,1,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/61/WomenWhoStutter_61_4.wav,61,4
StutterTalk,22,14,11657280,11705280,False,StutterTalk_22_2,0.5007016062736511,train,test,train,dev,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/22/StutterTalk_22_14.wav,22,14
StutterTalk,68,139,32792480,32840480,True,Chaya Goldstein,0.5192992091178894,train,dev,dev,train,0,0,3,0,0,0,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_139.wav,68,139
StutterTalk,72,21,25488000,25536000,True,Reuben Schuff,0.6206547617912292,train,test,train,dev,0,0,3,1,0,0,0,0,0,2,0,0,Prolongation,../SEP-28k_CLIP/StutterTalk/72/StutterTalk_72_21.wav,72,21
HeStutters,15,39,6194400,6242400,True,Pamela Mertz,0.4311060011386871,,train,test,test,0,0,3,0,0,0,0,2,0,1,0,0,Prolongation,../SEP-28k_CLIP/HeStutters/15/HeStutters_15_39.wav,15,39
WomenWhoStutter,86,23,3793600,3841600,True,Pamela Mertz,0.0226765517145395,,train,test,test,0,0,0,3,0,1,0,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/86/WomenWhoStutter_86_23.wav,86,23
MyStutteringLife,23,119,38322560,38370560,True,Pedro Peña,0.4241295754909515,,train,test,test,0,0,1,0,1,0,0,3,1,2,0,1,Interjection,../SEP-28k_CLIP/MyStutteringLife/23/MyStutteringLife_23_119.wav,23,119
WomenWhoStutter,30,50,904640,952640,True,Pamela Mertz,0.2116080671548843,,train,test,test,0,0,0,3,2,0,1,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/30/WomenWhoStutter_30_50.wav,30,50
StutterTalk,75,18,15178240,15226240,False,StutterTalk_75_0,0.4303579926490783,train,dev,dev,train,0,0,0,0,0,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/75/StutterTalk_75_18.wav,75,18
HeStutters,8,67,13486720,13534720,False,HeStutters_8_1,0.635208249092102,train,dev,dev,train,0,0,0,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/HeStutters/8/HeStutters_8_67.wav,8,67
HeStutters,18,96,12725440,12773440,False,HeStutters_18_0,0.7190262079238892,train,test,train,dev,0,0,0,0,0,0,0,3,3,1,0,0,Interjection,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_96.wav,18,96
StutterTalk,8,50,6155520,6203520,True,Reuben Schuff,0.498039186000824,train,test,train,dev,0,0,1,0,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/8/StutterTalk_8_50.wav,8,50
WomenWhoStutter,62,198,28910560,28958560,False,WomenWhoStutter_62_0,0.6509550213813782,train,test,train,dev,0,0,0,0,0,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_198.wav,62,198
WomenWhoStutter,2,160,27782560,27830560,False,WomenWhoStutter_2_0,0.0924222320318222,train,test,train,dev,0,0,0,0,3,1,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/2/WomenWhoStutter_2_160.wav,2,160
StutteringIsCool,40,8,6220320,6268320,True,Daniele Rossi,0.5502347946166992,,train,test,test,0,0,3,0,0,0,1,0,1,0,0,1,Prolongation,../SEP-28k_CLIP/StutteringIsCool/40/StutteringIsCool_40_8.wav,40,8
StutterTalk,45,30,75393120,75441120,True,Peter Reitzes,0.4425675272941589,,train,test,test,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/45/StutterTalk_45_30.wav,45,30
HeStutters,11,199,36639360,36687360,False,HeStutters_11_0,0.4914409816265106,train,test,train,dev,0,0,0,0,0,3,0,2,0,0,0,0,WordRep,../SEP-28k_CLIP/HeStutters/11/HeStutters_11_199.wav,11,199
WomenWhoStutter,6,1,28424480,28472480,True,Pamela Mertz,0.5878064036369324,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/6/WomenWhoStutter_6_1.wav,6,1
WomenWhoStutter,2,69,11748960,11796960,True,Pamela Mertz,0.6664445996284485,,train,test,test,0,0,0,1,1,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/2/WomenWhoStutter_2_69.wav,2,69
WomenWhoStutter,2,201,31667680,31715680,True,Pamela Mertz,0.6374467611312866,,train,test,test,0,0,3,1,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/WomenWhoStutter/2/WomenWhoStutter_2_201.wav,2,201
HeStutters,18,180,26555040,26603040,True,Pamela Mertz,0.4261597394943237,,train,test,test,0,1,1,0,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/HeStutters/18/HeStutters_18_180.wav,18,180
StutterTalk,6,115,25280160,25328160,True,Peter Reitzes,0.274234801530838,,train,test,test,0,0,0,2,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/StutterTalk/6/StutterTalk_6_115.wav,6,115
WomenWhoStutter,34,166,21298560,21346560,True,Pamela Mertz,0.5619141459465027,,train,test,test,0,0,1,1,0,0,0,3,1,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/34/WomenWhoStutter_34_166.wav,34,166
StrongVoices,5,39,12450560,12498560,False,StrongVoices_5_1,0.3665849268436432,train,dev,dev,train,0,0,3,1,0,0,1,2,0,0,0,0,Prolongation,../SEP-28k_CLIP/StrongVoices/5/StrongVoices_5_39.wav,5,39
WomenWhoStutter,20,23,21500800,21548800,True,Pamela Mertz,0.5388847589492798,,train,test,test,0,0,0,1,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/20/WomenWhoStutter_20_23.wav,20,23
WomenWhoStutter,37,35,32098240,32146240,True,Pamela Mertz,0.1574350595474243,,train,test,test,0,0,0,0,1,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/37/WomenWhoStutter_37_35.wav,37,35
StutterTalk,37,31,20905440,20953440,True,Christopher Constantino,0.4164696335792541,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/StutterTalk/37/StutterTalk_37_31.wav,37,31
StutterTalk,4,20,29516480,29564480,True,Peter Reitzes,0.4590943455696106,,train,test,test,0,0,0,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/4/StutterTalk_4_20.wav,4,20
StutteringIsCool,82,8,13073120,13121120,True,Daniele Rossi,0.3895730376243591,,train,test,test,0,0,1,1,0,0,0,3,1,2,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/82/StutteringIsCool_82_8.wav,82,8
HeStutters,15,169,24727040,24775040,True,Pamela Mertz,0.1455747187137603,,train,test,test,0,0,3,2,1,0,2,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/HeStutters/15/HeStutters_15_169.wav,15,169
WomenWhoStutter,62,106,15105120,15153120,True,Pamela Mertz,0.4686354398727417,,train,test,test,0,0,0,0,0,0,0,3,3,1,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/62/WomenWhoStutter_62_106.wav,62,106
WomenWhoStutter,52,28,5922240,5970240,True,Pamela Mertz,0.3046709597110748,,train,test,test,0,0,0,0,0,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/52/WomenWhoStutter_52_28.wav,52,28
StutterTalk,50,37,32755840,32803840,True,Peter Reitzes,0.5200261473655701,,train,test,test,0,0,0,0,0,3,0,2,0,1,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/50/StutterTalk_50_37.wav,50,37
StrongVoices,0,30,17028320,17076320,False,StrongVoices_0_0,0.5863797068595886,train,test,train,dev,0,0,3,0,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/StrongVoices/0/StrongVoices_0_30.wav,0,30
StutterTalk,38,2,2566240,2614240,True,Reuben Schuff,0.4015561640262604,train,test,train,dev,0,0,0,1,0,3,0,3,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/38/StutterTalk_38_2.wav,38,2
HeStutters,6,93,38955200,39003200,True,Pamela Mertz,0.5885471105575562,,train,test,test,0,0,1,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/HeStutters/6/HeStutters_6_93.wav,6,93
HeStutters,21,24,45649280,45697280,True,Pamela Mertz,0.4449984431266784,,train,test,test,0,0,1,0,3,2,0,3,0,0,0,0,SoundRep,../SEP-28k_CLIP/HeStutters/21/HeStutters_21_24.wav,21,24
StutteringIsCool,61,11,4386240,4434240,True,Daniele Rossi,0.2305200695991516,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/61/StutteringIsCool_61_11.wav,61,11
StutteringIsCool,46,124,19595360,19643360,True,Daniele Rossi,0.5569896697998047,,train,test,test,0,0,3,0,0,0,0,0,1,0,0,0,Prolongation,../SEP-28k_CLIP/StutteringIsCool/46/StutteringIsCool_46_124.wav,46,124
MyStutteringLife,30,6,9472800,9520800,True,Pedro Peña,,,train,test,test,0,0,3,0,0,0,0,0,0,2,0,0,Prolongation,../SEP-28k_CLIP/MyStutteringLife/30/MyStutteringLife_30_6.wav,30,6
StutterTalk,64,175,18747680,18795680,True,Reuben Schuff,0.5648875832557678,train,test,train,dev,0,0,0,1,0,0,1,3,2,2,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_175.wav,64,175
StutterTalk,63,38,13683360,13731360,True,Chaya Goldstein,0.5490694046020508,train,dev,dev,train,0,0,2,1,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/63/StutterTalk_63_38.wav,63,38
MyStutteringLife,27,5,2739040,2787040,True,Pedro Peña,,,train,test,test,0,0,3,1,0,0,0,0,2,1,0,0,Prolongation,../SEP-28k_CLIP/MyStutteringLife/27/MyStutteringLife_27_5.wav,27,5
HVSA,0,58,3055680,3103680,True,TJ Travor,,train,test,train,dev,0,0,0,0,0,0,1,0,3,3,0,0,Fluent,../SEP-28k_CLIP/HVSA/0/HVSA_0_58.wav,0,58
StutteringIsCool,58,2,16729120,16777120,True,Daniele Rossi,0.55488121509552,,train,test,test,0,1,0,0,0,0,0,0,3,1,0,0,Fluent,../SEP-28k_CLIP/StutteringIsCool/58/StutteringIsCool_58_2.wav,58,2
WomenWhoStutter,0,275,24240320,24288320,True,Pamela Mertz,0.5313363671302795,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0,Prolongation,../SEP-28k_CLIP/WomenWhoStutter/0/WomenWhoStutter_0_275.wav,0,275
HVSA,2,173,35248960,35296960,False,HVSA_2_0,0.4342974722385406,train,test,train,dev,0,0,2,0,0,0,0,3,1,0,0,0,Interjection,../SEP-28k_CLIP/HVSA/2/HVSA_2_173.wav,2,173
HeStutters,15,2,28476800,28524800,True,Pamela Mertz,0.2767988443374634,,train,test,test,1,0,0,1,0,0,0,3,1,0,0,0,Interjection,../SEP-28k_CLIP/HeStutters/15/HeStutters_15_2.wav,15,2
IStutterSoWhat,0,178,2269120,2317120,False,IStutterSoWhat_0_2,0.541761577129364,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/IStutterSoWhat/0/IStutterSoWhat_0_178.wav,0,178
StutterTalk,37,5,17334400,17382400,False,StutterTalk_37_2,0.6590330600738525,train,test,train,dev,0,0,0,1,0,3,0,0,0,1,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/37/StutterTalk_37_5.wav,37,5
StutteringIsCool,82,70,4523040,4571040,True,Daniele Rossi,0.2640396654605865,,train,test,test,0,0,0,3,1,0,2,0,0,0,0,0,Block,../SEP-28k_CLIP/StutteringIsCool/82/StutteringIsCool_82_70.wav,82,70
StutterTalk,6,7,53430240,53478240,True,Peter Reitzes,0.5649802088737488,,train,test,test,0,0,0,0,0,0,0,3,3,1,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/6/StutterTalk_6_7.wav,6,7
MyStutteringLife,23,27,16186400,16234400,False,MyStutteringLife_23_1,0.669183611869812,train,dev,dev,train,0,0,0,0,1,3,0,1,0,1,0,0,WordRep,../SEP-28k_CLIP/MyStutteringLife/23/MyStutteringLife_23_27.wav,23,27
WomenWhoStutter,85,33,14459840,14507840,False,WomenWhoStutter_85_0,0.3668671548366546,train,dev,dev,train,0,0,0,2,0,0,0,3,1,2,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/85/WomenWhoStutter_85_33.wav,85,33
StrongVoices,33,15,12386400,12434400,False,StrongVoices_33_1,0.7046666741371155,train,test,train,dev,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/StrongVoices/33/StrongVoices_33_15.wav,33,15
WomenWhoStutter,42,74,36906560,36954560,True,Pamela Mertz,0.5090819001197815,,train,test,test,0,0,0,0,0,3,0,2,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/42/WomenWhoStutter_42_74.wav,42,74
StutteringIsCool,2,4,48899200,48947200,False,StutteringIsCool_2_1,0.4936272203922272,train,test,train,dev,0,0,0,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/2/StutteringIsCool_2_4.wav,2,4
WomenWhoStutter,103,81,4411200,4459200,False,WomenWhoStutter_103_1,0.1853116303682327,train,dev,dev,train,0,0,0,3,1,0,0,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/103/WomenWhoStutter_103_81.wav,103,81
WomenWhoStutter,103,33,16178720,16226720,True,Pamela Mertz,0.2786710262298584,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/WomenWhoStutter/103/WomenWhoStutter_103_33.wav,103,33
StutteringIsCool,68,38,31463680,31511680,False,StutteringIsCool_68_0,0.5598958730697632,train,dev,dev,train,0,0,0,2,0,0,0,3,1,2,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/68/StutteringIsCool_68_38.wav,68,38
HeStutters,23,70,13276320,13324320,False,HeStutters_23_1,0.3481257855892181,train,dev,dev,train,0,0,0,0,3,0,0,0,0,0,0,0,SoundRep,../SEP-28k_CLIP/HeStutters/23/HeStutters_23_70.wav,23,70
StutteringIsCool,48,22,13973440,14021440,True,Daniele Rossi,,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/48/StutteringIsCool_48_22.wav,48,22
WomenWhoStutter,108,36,3168960,3216960,True,Pamela Mertz,0.3265581429004669,,train,test,test,0,0,1,0,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/108/WomenWhoStutter_108_36.wav,108,36
StutterTalk,45,15,40180480,40228480,True,Peter Reitzes,0.4762778878211975,,train,test,test,0,0,0,1,2,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/45/StutterTalk_45_15.wav,45,15
StutterTalk,37,52,4739200,4787200,True,Christopher Constantino,0.3768549263477325,train,dev,dev,train,0,0,0,0,0,1,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/37/StutterTalk_37_52.wav,37,52
StutterTalk,27,8,23799520,23847520,False,StutterTalk_27_0,0.4697947800159454,train,dev,dev,train,0,0,0,3,0,0,1,0,0,0,0,1,Block,../SEP-28k_CLIP/StutterTalk/27/StutterTalk_27_8.wav,27,8
HeStutters,21,127,20224320,20272320,False,HeStutters_21_0,0.506223201751709,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/HeStutters/21/HeStutters_21_127.wav,21,127
IStutterSoWhat,0,43,3243520,3291520,False,IStutterSoWhat_0_2,0.5735686421394348,train,dev,dev,train,0,0,1,0,3,0,0,0,0,2,0,0,SoundRep,../SEP-28k_CLIP/IStutterSoWhat/0/IStutterSoWhat_0_43.wav,0,43
StutteringIsCool,69,32,41460480,41508480,True,Daniele Rossi,0.4044159948825836,,train,test,test,0,0,0,1,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/69/StutteringIsCool_69_32.wav,69,32
StutterTalk,40,22,31178720,31226720,True,Peter Reitzes,0.2527818381786346,,train,test,test,0,0,1,2,1,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/40/StutterTalk_40_22.wav,40,22
WomenWhoStutter,108,35,24847680,24895680,True,Pamela Mertz,0.5425851941108704,,train,test,test,0,0,0,3,0,1,0,2,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/108/WomenWhoStutter_108_35.wav,108,35
MyStutteringLife,7,192,2166080,2214080,True,Pedro Peña,0.1712701916694641,,train,test,test,0,0,0,2,0,0,0,3,1,1,0,0,Interjection,../SEP-28k_CLIP/MyStutteringLife/7/MyStutteringLife_7_192.wav,7,192
IStutterSoWhat,4,78,2093120,2141120,True,Evan Sherman,0.8067626953125,train,dev,dev,train,0,0,0,0,0,0,0,0,3,0,0,0,Fluent,../SEP-28k_CLIP/IStutterSoWhat/4/IStutterSoWhat_4_78.wav,4,78
WomenWhoStutter,70,39,37280320,37328320,True,Pamela Mertz,0.4231126606464386,,train,test,test,0,0,0,0,0,3,0,0,0,0,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/70/WomenWhoStutter_70_39.wav,70,39
StrongVoices,18,16,6589280,6637280,False,StrongVoices_18_1,0.4008812308311462,train,test,train,dev,0,0,0,0,0,0,0,0,3,1,0,0,Fluent,../SEP-28k_CLIP/StrongVoices/18/StrongVoices_18_16.wav,18,16
WomenWhoStutter,1,111,22715040,22763040,True,Pamela Mertz,0.4115404188632965,,train,test,test,0,0,1,0,1,0,1,3,1,2,0,0,Interjection,../SEP-28k_CLIP/WomenWhoStutter/1/WomenWhoStutter_1_111.wav,1,111
StutterTalk,4,21,29716000,29764000,True,Peter Reitzes,0.6660219430923462,,train,test,test,0,0,0,0,0,0,0,3,3,1,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/4/StutterTalk_4_21.wav,4,21
HeStutters,1,270,27808960,27856960,False,HeStutters_1_1,0.1331738084554672,train,dev,dev,train,0,0,3,0,0,0,2,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/HeStutters/1/HeStutters_1_270.wav,1,270
WomenWhoStutter,19,152,18937600,18985600,False,WomenWhoStutter_19_0,0.746410608291626,train,dev,dev,train,0,0,0,1,0,3,0,0,0,1,0,0,WordRep,../SEP-28k_CLIP/WomenWhoStutter/19/WomenWhoStutter_19_152.wav,19,152
StutterTalk,54,10,12907520,12955520,False,StutterTalk_54_0,0.5731693506240845,train,test,train,dev,0,0,0,0,1,3,0,1,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/54/StutterTalk_54_10.wav,54,10
HeStutters,19,154,41048960,41096960,False,HeStutters_19_0,0.689465343952179,train,test,train,dev,0,0,0,0,0,3,0,0,0,1,0,0,WordRep,../SEP-28k_CLIP/HeStutters/19/HeStutters_19_154.wav,19,154
StutterTalk,6,86,22524320,22572320,False,StutterTalk_6_0,0.6616366505622864,train,dev,dev,train,0,0,2,0,0,3,0,2,0,0,0,0,WordRep,../SEP-28k_CLIP/StutterTalk/6/StutterTalk_6_86.wav,6,86
HeStutters,9,33,17505760,17553760,True,Pamela Mertz,0.6767617464065552,,train,test,test,0,0,3,0,0,0,0,1,0,0,0,0,Prolongation,../SEP-28k_CLIP/HeStutters/9/HeStutters_9_33.wav,9,33
StutteringIsCool,41,6,21600640,21648640,True,Daniele Rossi,,,train,test,test,0,0,0,1,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/StutteringIsCool/41/StutteringIsCool_41_6.wav,41,6
MyStutteringLife,23,174,53642240,53690240,False,MyStutteringLife_23_1,0.630351185798645,train,dev,dev,train,0,0,3,1,0,0,2,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/MyStutteringLife/23/MyStutteringLife_23_174.wav,23,174
StutterTalk,64,166,18161280,18209280,True,Reuben Schuff,0.417214423418045,train,test,train,dev,0,0,1,0,0,0,0,3,2,0,0,0,Interjection,../SEP-28k_CLIP/StutterTalk/64/StutterTalk_64_166.wav,64,166
MyStutteringLife,35,181,44857280,44905280,True,Pedro Peña,,,train,test,test,0,0,1,0,3,0,0,1,0,2,0,0,SoundRep,../SEP-28k_CLIP/MyStutteringLife/35/MyStutteringLife_35_181.wav,35,181
HeStutters,12,65,3888160,3936160,True,Pamela Mertz,0.4731453061103821,,train,test,test,0,0,3,1,0,0,0,0,0,1,0,0,Prolongation,../SEP-28k_CLIP/HeStutters/12/HeStutters_12_65.wav,12,65
IStutterSoWhat,2,0,1263840,1311840,True,Evan Sherman,0.7143042087554932,train,dev,dev,train,0,0,0,1,0,0,0,3,2,1,0,0,Interjection,../SEP-28k_CLIP/IStutterSoWhat/2/IStutterSoWhat_2_0.wav,2,0
WomenWhoStutter,57,64,5411520,5459520,True,Pamela Mertz,0.0560303553938865,,train,test,test,0,0,0,3,1,0,1,0,0,0,0,0,Block,../SEP-28k_CLIP/WomenWhoStutter/57/WomenWhoStutter_57_64.wav,57,64
HeStutters,21,9,42896480,42944480,True,Pamela Mertz,0.5879470705986023,,train,test,test,0,0,0,0,0,0,2,0,3,1,0,0,Fluent,../SEP-28k_CLIP/HeStutters/21/HeStutters_21_9.wav,21,9
StutterTalk,68,217,48294080,48342080,False,StutterTalk_68_0,0.731667697429657,train,test,train,dev,0,0,0,0,0,0,0,0,3,2,0,0,Fluent,../SEP-28k_CLIP/StutterTalk/68/StutterTalk_68_217.wav,68,217
